,dep_count_per15,arr_count_per15,pb_count_per15,heavy_dep_per15,heavy_arr_per15,dep_demand_per15,,,,,,
6779,11,11,11,0,0,19,,,,,,
6780,12,9,11,0,0,20,,,,,,
6781,9,11,7,0,0,15,,,,,,
6782,8,11,13,0,0,19,,,,,,
6783,13,8,12,0,0,22,,,,,,
6784,8,14,16,0,0,25,,,,,,
6785,4,16,9,0,0,26,,,,,,
6786,13,12,12,0,0,34,,,,,,
6787,14,11,9,0,0,30,,,,,,
6788,13,9,4,0,0,20,,,,,,
6789,11,12,16,0,0,23,,,,,,
6790,18,9,12,0,0,25,,,,,,
6791,11,11,9,0,0,17,,,,,,
6792,5,13,14,0,0,18,,,,,,
6793,11,11,11,0,0,24,,,,,,
6794,10,9,9,0,0,22,,,,,,
6795,11,11,12,0,0,24,,,,,,
6796,13,11,2,0,0,15,,,,,,
6797,7,13,18,0,0,20,,,,,,
6798,13,10,9,0,0,22,,,,,,
6799,9,9,8,0,0,17,,,,,,
6800,9,12,9,0,0,17,,,,,,
6801,10,11,12,0,0,20,,,,,,
6802,13,10,15,0,0,25,,,,,,
6803,14,7,13,0,0,25,,,,,,
6804,7,10,9,0,0,20,,,,,,
6805,5,12,5,0,0,18,,,,,,
6806,11,11,9,0,0,22,,,,,,
6807,12,10,10,0,0,21,,,,,,
6808,7,12,4,0,0,14,,,,,,
6809,10,13,8,0,0,14,,,,,,
6810,4,14,8,0,0,12,,,,,,
6811,7,16,3,0,0,11,,,,,,
6812,4,14,3,0,0,7,,,,,,
6813,4,7,1,0,0,4,,,,,,
6814,1,9,2,0,0,2,,,,,,
6815,2,13,1,0,0,2,,,,,,
6816,0,12,1,0,0,1,,,,,,
6817,3,13,4,0,0,5,,,,,,
6818,4,12,2,0,0,5,,,,,,
6819,2,12,3,0,0,4,,,,,,
6820,0,11,1,0,0,3,,,,,,
6821,3,6,2,0,0,5,,,,,,
6822,3,5,5,0,0,7,,,,,,
6823,5,1,4,0,0,8,,,,,,
6824,3,1,2,0,0,5,,,,,,
6825,2,1,1,0,0,3,,,,,,
6826,3,0,3,0,0,4,,,,,,
6827,1,0,1,0,0,2,,,,,,
6828,2,0,2,0,0,3,,,,,,
6829,3,0,2,0,0,3,,,,,,
6830,1,0,1,0,0,1,,,,,,
6831,0,2,0,0,0,0,,,,,,
6832,0,2,0,0,0,0,,,,,,
6833,0,0,1,0,0,1,,,,,,
6834,1,1,0,0,0,1,,,,,,
6835,0,0,2,0,0,2,,,,,,
6836,1,3,1,0,0,3,,,,,,
6837,2,6,0,0,0,2,,,,,,
6838,1,2,1,0,0,1,,,,,,
6839,0,1,2,0,0,2,,,,,,
6840,2,3,0,0,0,2,,,,,,
6841,0,4,1,0,0,1,,,,,,
6842,2,2,6,0,0,7,,,,,,
6843,6,4,10,0,0,15,,,,,,
6844,16,2,16,0,0,25,,,,,,
6845,15,1,13,0,0,22,,,,,,
6846,11,1,16,0,0,23,,,,,,
6847,18,1,21,0,0,33,,,,,,
6848,21,0,20,0,0,35,,,,,,
6849,19,2,21,0,0,35,,,,,,
6850,24,2,20,0,0,36,,,,,,
6851,16,4,15,0,0,27,,,,,,
6852,17,5,16,0,0,27,,,,,,
6853,13,9,17,0,0,27,,,,,,
6854,14,11,12,0,0,26,,,,,,
6855,14,8,11,0,0,23,,,,,,
6856,9,10,6,0,0,15,,,,,,
6857,8,14,3,0,0,9,,,,,,
6858,5,13,10,0,0,11,,,,,,
6859,7,15,12,0,0,18,,,,,,
6860,13,8,12,0,0,23,,,,,,
6861,11,11,6,0,0,16,,,,,,
6862,6,13,12,0,0,17,,,,,,
6863,12,15,15,0,0,26,,,,,,
6864,15,12,12,0,0,26,,,,,,
6865,14,6,9,0,0,20,,,,,,
6866,10,9,7,0,0,13,,,,,,
6867,10,12,11,0,0,14,,,,,,
6868,4,14,8,0,0,12,,,,,,
6869,11,12,16,0,0,24,,,,,,
6870,14,13,12,0,0,25,,,,,,
6871,17,9,16,0,0,27,,,,,,
6872,12,11,14,0,0,24,,,,,,
6873,12,13,10,0,0,22,,,,,,
6874,12,9,5,0,0,15,,,,,,
6875,4,11,9,0,0,12,,,,,,
6876,8,8,10,0,0,18,,,,,,
6877,14,11,10,0,0,21,,,,,,
6878,8,13,8,0,0,15,,,,,,
6879,10,10,13,0,0,19,,,,,,
6880,8,11,16,0,0,26,,,,,,
6881,12,11,9,0,0,27,,,,,,
6882,13,13,12,0,0,26,,,,,,
6883,13,10,13,6,2,26,,,,,,
6884,8,12,13,3,2,26,,,,,,
6885,11,12,10,1,0,28,,,,,,
6886,12,11,10,0,0,28,,,,,,
6887,11,10,11,0,0,28,,,,,,
6888,8,12,5,0,0,21,,,,,,
6889,10,8,12,0,0,24,,,,,,
6890,11,14,14,0,0,28,,,,,,
6891,14,11,17,0,0,34,,,,,,
6892,13,15,6,0,0,26,,,,,,
6893,13,12,10,0,0,23,,,,,,
6894,13,14,11,0,0,21,,,,,,
6895,14,7,15,0,0,23,,,,,,
6896,11,11,7,0,0,16,,,,,,
6897,10,12,13,0,0,18,,,,,,
6898,12,13,14,0,0,22,,,,,,
6899,14,8,13,0,0,23,,,,,,
6900,11,12,7,0,0,16,,,,,,
6901,8,15,12,0,0,17,,,,,,
6902,11,11,12,0,0,21,,,,,,
6903,11,10,8,0,0,18,,,,,,
6904,8,14,4,0,0,11,,,,,,
6905,4,15,10,0,0,13,,,,,,
6906,11,12,9,0,0,18,,,,,,
6907,5,16,4,0,0,11,,,,,,
6908,7,14,3,0,0,9,,,,,,
6909,3,13,1,0,0,3,,,,,,
6910,1,11,1,0,0,1,,,,,,
6911,2,11,2,0,0,2,,,,,,
6912,0,12,2,0,0,2,,,,,,
6913,3,14,2,0,0,4,,,,,,
6914,2,13,3,0,0,4,,,,,,
6915,2,14,0,0,0,2,,,,,,
6916,1,13,1,0,0,1,,,,,,
6917,2,7,3,0,0,3,,,,,,
6918,3,1,3,0,0,4,,,,,,
6919,1,1,2,0,0,3,,,,,,
6920,2,1,1,0,0,3,,,,,,
6921,0,1,2,0,0,3,,,,,,
6922,4,1,1,0,0,4,,,,,,
6923,1,0,3,0,0,3,,,,,,
6924,3,0,2,0,0,4,,,,,,
6925,1,1,1,0,0,2,,,,,,
6926,1,1,0,0,0,1,,,,,,
6927,0,1,0,0,0,0,,,,,,
6928,0,1,1,0,0,1,,,,,,
6929,1,1,0,0,0,1,,,,,,
6930,0,0,0,0,0,0,,,,,,
6931,0,2,1,0,0,1,,,,,,
6932,0,2,0,0,0,1,,,,,,
6933,1,5,0,0,0,1,,,,,,
6934,1,1,1,0,0,1,,,,,,
6935,0,4,2,0,0,2,,,,,,
6936,2,2,0,0,0,2,,,,,,
6937,1,5,2,0,0,2,,,,,,
6938,1,2,6,0,0,7,,,,,,
6939,16,2,15,0,0,21,,,,,,
6940,14,3,16,0,0,21,,,,,,
6941,12,1,14,0,0,21,,,,,,
6942,13,1,19,0,0,28,,,,,,
6943,18,3,22,0,0,37,,,,,,
6944,17,1,18,0,0,37,,,,,,
6945,19,3,19,0,0,39,,,,,,
6946,21,1,18,0,0,38,,,,,,
6947,19,5,20,0,0,38,,,,,,
6948,19,5,16,0,0,36,,,,,,
6949,17,5,16,0,0,33,,,,,,
6950,11,12,8,0,0,24,,,,,,
6951,11,13,14,0,0,26,,,,,,
6952,13,11,6,0,0,21,,,,,,
6953,9,9,5,0,0,12,,,,,,
6954,7,11,7,0,0,10,,,,,,
6955,8,13,15,0,0,18,,,,,,
6956,10,15,7,0,0,17,,,,,,
6957,10,11,7,0,0,14,,,,,,
6958,6,12,11,0,0,15,,,,,,
6959,11,12,11,0,0,20,,,,,,
6960,6,13,15,0,0,25,,,,,,
6961,13,12,9,0,0,28,,,,,,
6962,12,10,9,0,0,23,,,,,,
6963,13,10,7,0,0,18,,,,,,
6964,8,12,9,0,0,14,,,,,,
6965,10,11,16,0,0,22,,,,,,
6966,15,9,11,0,0,23,,,,,,
6967,11,12,14,0,0,22,,,,,,
6968,14,12,17,0,0,28,,,,,,
6969,11,14,10,0,0,24,,,,,,
6970,13,8,7,0,0,20,,,,,,
6971,11,9,8,0,0,15,,,,,,
6972,9,12,10,0,0,15,,,,,,
6973,6,14,12,0,0,18,,,,,,
6974,12,10,10,0,0,21,,,,,,
6975,8,13,13,0,0,22,,,,,,
6976,12,12,11,0,0,25,,,,,,
6977,15,11,11,0,0,24,,,,,,
6978,13,8,15,0,0,24,,,,,,
6979,10,11,12,0,0,23,,,,,,
6980,10,11,10,0,0,24,,,,,,
6981,11,11,11,0,0,26,,,,,,
6982,15,10,10,0,0,24,,,,,,
6983,11,13,11,0,0,19,,,,,,
6984,9,14,3,0,0,11,,,,,,
6985,11,10,15,0,0,17,,,,,,
6986,12,10,15,0,0,21,,,,,,
6987,14,12,12,0,0,22,,,,,,
6988,9,10,7,0,0,14,,,,,,
6989,10,24,12,0,0,17,,,,,,
6990,11,13,12,0,0,19,,,,,,
6991,13,12,9,0,0,17,,,,,,
6992,9,25,9,0,0,13,,,,,,
6993,9,11,12,0,0,16,,,,,,
6994,10,14,14,0,0,21,,,,,,
6995,15,24,8,0,0,19,,,,,,
6996,5,12,11,0,0,15,,,,,,
6997,14,14,9,0,0,19,,,,,,
6998,12,9,15,0,0,20,,,,,,
6999,11,24,8,0,0,16,,,,,,
7000,7,12,6,0,0,11,,,,,,
7001,8,11,9,0,0,13,,,,,,
7002,7,13,5,0,0,10,,,,,,
7003,5,13,3,0,0,6,,,,,,
7004,3,13,4,0,0,5,,,,,,
7005,3,17,2,0,0,4,,,,,,
7006,2,15,4,0,0,5,,,,,,
7007,4,13,2,0,0,5,,,,,,
7008,1,13,2,0,0,3,,,,,,
7009,4,13,3,0,0,5,,,,,,
7010,2,14,1,0,0,3,,,,,,
7011,2,13,4,0,0,5,,,,,,
7012,3,10,1,0,0,4,,,,,,
7013,2,5,2,0,0,3,,,,,,
7014,2,5,5,0,0,6,,,,,,
7015,4,1,1,0,0,5,,,,,,
7016,1,1,0,0,0,1,,,,,,
7017,1,4,3,0,0,3,,,,,,
7018,3,0,2,0,0,4,,,,,,
7019,1,0,1,0,0,2,,,,,,
7020,1,0,1,0,0,2,,,,,,
7021,2,0,3,0,0,4,,,,,,
7022,2,0,1,0,0,3,,,,,,
7023,1,1,0,0,0,1,,,,,,
7024,1,2,1,0,0,1,,,,,,
7025,0,3,0,0,0,0,,,,,,
7026,0,2,0,0,0,0,,,,,,
7027,0,4,0,0,0,0,,,,,,
7028,1,1,2,0,0,2,,,,,,
7029,1,2,0,0,0,1,,,,,,
7030,1,4,2,0,0,2,,,,,,
7031,1,4,0,0,0,1,,,,,,
7032,0,3,2,0,0,2,,,,,,
7033,2,3,1,0,0,3,,,,,,
7034,2,2,5,0,0,6,,,,,,
7035,11,1,17,0,0,21,,,,,,
7036,13,3,13,0,0,23,,,,,,
7037,17,4,14,0,0,24,,,,,,
7038,15,0,19,0,0,26,,,,,,
7039,13,3,21,0,0,32,,,,,,
7040,21,0,24,0,0,43,,,,,,
7041,18,1,16,0,0,38,,,,,,
7042,17,2,18,0,0,38,,,,,,
7043,19,6,23,0,0,44,,,,,,
7044,21,4,12,0,0,37,,,,,,
7045,12,9,15,0,0,31,,,,,,
7046,11,12,9,0,0,28,,,,,,
7047,14,11,12,0,0,29,,,,,,
7048,13,11,7,0,0,22,,,,,,
7049,4,12,3,0,0,12,,,,,,
7050,8,15,5,0,0,13,,,,,,
7051,7,13,11,0,0,16,,,,,,
7052,10,12,13,0,0,22,,,,,,
7053,14,8,8,0,0,20,,,,,,
7054,3,14,11,0,0,17,,,,,,
7055,11,11,12,0,0,26,,,,,,
7056,9,11,10,0,0,25,,,,,,
7057,8,2,9,0,0,26,,,,,,
7058,9,13,7,0,0,25,,,,,,
7059,8,12,9,0,0,25,,,,,,
7060,6,13,8,0,0,26,,,,,,
7061,10,12,13,0,0,32,,,,,,
7062,7,11,13,0,0,35,,,,,,
7063,12,10,8,0,0,35,,,,,,
7064,10,12,13,0,0,36,,,,,,
7065,15,11,13,0,0,39,,,,,,
7066,12,12,12,0,0,36,,,,,,
7067,14,7,10,0,0,34,,,,,,
7068,9,10,8,0,0,29,,,,,,
7069,6,13,13,0,0,32,,,,,,
7070,14,8,6,0,0,33,,,,,,
7071,7,8,12,0,0,31,,,,,,
7072,7,9,10,0,0,33,,,,,,
7073,14,11,14,0,0,40,,,,,,
7074,14,10,8,0,0,34,,,,,,
7075,14,10,12,0,0,32,,,,,,
7076,11,11,11,0,0,29,,,,,,
7077,9,14,8,0,0,27,,,,,,
7078,11,12,14,0,0,32,,,,,,
7079,12,9,10,0,0,30,,,,,,
7080,13,11,9,0,0,27,,,,,,
7081,9,13,11,0,0,25,,,,,,
7082,13,10,5,0,0,22,,,,,,
7083,2,11,20,0,0,30,,,,,,
7084,17,9,8,0,0,35,,,,,,
7085,9,14,8,0,0,25,,,,,,
7086,14,12,13,0,0,29,,,,,,
7087,15,8,10,0,0,25,,,,,,
7088,10,12,11,0,0,21,,,,,,
7089,9,14,12,0,0,23,,,,,,
7090,19,11,17,0,0,31,,,,,,
7091,13,10,9,0,0,21,,,,,,
7092,5,17,6,0,0,14,,,,,,
7093,8,14,12,0,0,21,,,,,,
7094,12,15,12,0,0,25,,,,,,
7095,9,10,9,0,0,22,,,,,,
7096,13,11,7,0,0,20,,,,,,
7097,7,13,9,0,0,16,,,,,,
7098,5,18,10,0,0,19,,,,,,
7099,12,12,6,0,0,20,,,,,,
7100,8,12,1,0,0,9,,,,,,
7101,2,14,4,0,0,5,,,,,,
7102,4,9,1,0,0,4,,,,,,
7103,0,12,1,0,0,1,,,,,,
7104,1,12,3,0,0,4,,,,,,
7105,2,12,5,0,0,8,,,,,,
7106,4,11,1,0,0,5,,,,,,
7107,1,11,0,0,0,1,,,,,,
7108,0,11,1,0,0,1,,,,,,
7109,2,7,5,0,0,6,,,,,,
7110,5,6,2,0,0,6,,,,,,
7111,2,4,2,0,0,3,,,,,,
7112,2,1,3,0,0,4,,,,,,
7113,2,2,1,0,0,3,,,,,,
7114,2,2,3,0,0,4,,,,,,
7115,2,1,1,0,0,3,,,,,,
7116,1,0,0,0,0,1,,,,,,
7117,0,0,0,0,0,0,,,,,,
7118,0,1,0,0,0,1,,,,,,
7119,1,1,1,0,0,1,,,,,,
7120,1,1,2,0,0,2,,,,,,
7121,1,1,1,0,0,2,,,,,,
7122,1,2,0,0,0,1,,,,,,
7123,1,3,3,0,0,3,,,,,,
7124,0,2,1,0,0,3,,,,,,
7125,3,2,0,0,0,3,,,,,,
7126,0,5,0,0,0,0,,,,,,
7127,1,3,1,0,0,1,,,,,,
7128,0,2,1,0,0,1,,,,,,
7129,2,2,1,0,0,2,,,,,,
7130,1,4,4,0,0,4,,,,,,
7131,6,2,13,0,0,16,,,,,,
7132,16,1,20,0,0,30,,,,,,
7133,13,3,10,0,0,24,,,,,,
7134,15,3,19,0,0,30,,,,,,
7135,18,0,19,0,0,34,,,,,,
7136,21,0,25,0,0,41,,,,,,
7137,22,4,22,0,0,42,,,,,,
7138,17,1,20,0,0,40,,,,,,
7139,21,5,14,0,0,37,,,,,,
7140,18,6,17,0,0,34,,,,,,
7141,20,4,19,0,0,35,,,,,,
7142,12,7,12,0,0,27,,,,,,
7143,14,10,8,0,0,22,,,,,,
7144,8,13,9,0,0,17,,,,,,
7145,6,14,7,0,0,16,,,,,,
7146,8,14,5,0,0,15,,,,,,
7147,6,12,11,0,0,18,,,,,,
7148,12,12,9,0,0,21,,,,,,
7149,12,11,8,0,0,17,,,,,,
7150,5,13,6,0,0,11,,,,,,
7151,10,13,17,0,0,23,,,,,,
7152,12,10,14,0,0,27,,,,,,
7153,15,7,13,0,0,28,,,,,,
7154,13,10,6,0,0,20,,,,,,
7155,8,12,13,0,0,20,,,,,,
7156,7,15,9,0,0,21,,,,,,
7157,16,6,12,0,0,25,,,,,,
7158,13,12,10,0,0,19,,,,,,
7159,5,14,14,0,0,20,,,,,,
7160,11,12,15,0,0,30,,,,,,
7161,11,12,10,0,0,29,,,,,,
7162,9,10,8,0,0,26,,,,,,
7163,12,13,13,0,0,30,,,,,,
7164,18,11,9,0,0,27,,,,,,
7165,11,10,8,0,0,19,,,,,,
7166,7,14,10,0,0,18,,,,,,
7167,9,15,12,0,0,22,,,,,,
7168,10,12,10,0,0,22,,,,,,
7169,11,10,13,0,0,25,,,,,,
7170,8,11,11,0,0,25,,,,,,
7171,9,9,16,0,0,33,,,,,,
7172,11,12,5,0,0,29,,,,,,
7173,9,14,6,0,0,25,,,,,,
7174,11,10,16,0,0,33,,,,,,
7175,16,8,10,0,0,31,,,,,,
7176,9,13,6,0,0,20,,,,,,
7177,8,15,13,0,0,24,,,,,,
7178,13,10,13,0,0,29,,,,,,
7179,15,10,21,0,0,37,,,,,,
7180,12,14,7,0,0,29,,,,,,
7181,11,15,9,0,0,26,,,,,,
7182,12,9,11,0,0,26,,,,,,
7183,13,10,12,0,0,26,,,,,,
7184,11,12,10,0,0,23,,,,,,
7185,9,13,13,0,0,25,,,,,,
7186,16,10,17,0,0,33,,,,,,
7187,15,10,10,0,0,27,,,,,,
7188,10,15,10,0,0,22,,,,,,
7189,11,15,13,0,0,25,,,,,,
7190,9,9,9,0,0,23,,,,,,
7191,7,6,13,0,0,27,,,,,,
7192,12,12,5,0,0,25,,,,,,
7193,10,13,9,0,0,22,,,,,,
7194,8,15,10,0,0,22,,,,,,
7195,8,17,3,0,0,17,,,,,,
7196,4,16,3,0,0,12,,,,,,
7197,6,18,2,0,0,10,,,,,,
7198,5,11,2,0,0,6,,,,,,
7199,1,11,0,0,0,1,,,,,,
7200,0,13,1,0,0,1,,,,,,
7201,2,13,3,0,0,4,,,,,,
7202,6,12,4,0,0,7,,,,,,
7203,1,12,4,0,0,5,,,,,,
7204,3,11,1,0,0,5,,,,,,
7205,2,8,1,0,0,3,,,,,,
7206,3,6,3,0,0,4,,,,,,
7207,2,2,2,0,0,3,,,,,,
7208,2,3,1,0,0,2,,,,,,
7209,1,2,2,0,0,2,,,,,,
7210,1,2,1,0,0,2,,,,,,
7211,1,0,3,0,0,4,,,,,,
7212,3,0,2,0,0,5,,,,,,
7213,3,0,1,0,0,3,,,,,,
7214,1,1,2,0,0,2,,,,,,
7215,1,0,1,0,0,2,,,,,,
7216,1,2,0,0,0,1,,,,,,
7217,0,2,0,0,0,0,,,,,,
7218,0,1,0,0,0,0,,,,,,
7219,1,4,1,0,0,1,,,,,,
7220,0,1,1,0,0,1,,,,,,
7221,1,2,0,0,0,1,,,,,,
7222,0,2,0,0,0,0,,,,,,
7223,2,4,5,0,0,5,,,,,,
7224,3,5,1,0,0,4,,,,,,
7225,1,3,0,0,0,1,,,,,,
7226,1,5,5,0,0,5,,,,,,
7227,8,1,14,0,0,18,,,,,,
7228,15,2,14,0,0,24,,,,,,
7229,13,0,13,0,0,22,,,,,,
7230,7,2,20,0,0,29,,,,,,
7231,16,0,23,0,0,45,,,,,,
7232,22,1,18,0,0,47,76,48,17,-13,32,8:00 AM
7233,22,1,23,0,0,48,76,48,17,-13,33,8:15 AM
7234,22,4,16,0,0,42,,,,,,
7235,18,4,15,0,0,35,,,,,,
7236,18,4,15,0,0,32,,,,,,
7237,14,6,17,0,0,31,,,,,,
7238,14,8,11,0,0,28,,,,,,
7239,12,11,10,0,0,24,,,,,,
7240,9,11,8,0,0,20,,,,,,
7241,8,12,7,0,0,18,,,,,,
7242,8,9,4,0,0,14,,,,,,
7243,6,17,13,0,0,19,,,,,,
7244,10,13,10,0,0,23,,,,,,
7245,13,9,8,0,0,21,,,,,,
7246,6,14,8,0,0,16,,,,,,
7247,10,12,13,0,0,23,,,,,,
7248,11,12,11,0,0,24,,,,,,
7249,13,10,11,0,0,24,,,,,,
7250,13,10,6,0,0,17,,,,,,
7251,10,12,12,0,0,16,,,,,,
7252,8,12,10,0,0,16,,,,,,
7253,11,14,11,0,0,19,,,,,,
7254,10,13,13,0,0,21,,,,,,
7255,13,10,9,0,0,20,,,,,,
7256,12,13,17,0,0,24,,,,,,
7257,18,8,16,0,0,28,,,,,,
7258,10,11,7,0,0,17,,,,,,
7259,10,11,9,0,0,16,,,,,,
7260,12,10,12,0,0,18,,,,,,
7261,9,11,8,0,0,14,,,,,,
7262,9,11,8,0,0,13,,,,,,
7263,11,13,14,0,0,19,,,,,,
7264,9,13,10,0,0,18,,,,,,
7265,9,14,10,0,0,19,,,,,,
7266,8,14,12,0,0,21,,,,,,
7267,12,11,15,0,0,28,,,,,,
7268,12,14,7,0,0,23,,,,,,
7269,10,9,10,0,0,23,,,,,,
7270,11,12,13,0,0,25,,,,,,
7271,15,6,16,0,0,29,,,,,,
7272,11,9,11,0,0,25,,,,,,
7273,14,13,13,0,0,27,,,,,,
7274,14,10,14,0,0,27,,,,,,
7275,10,13,16,0,0,29,,,,,,
7276,11,13,4,0,0,23,,,,,,
7277,14,11,14,0,0,26,,,,,,
7278,17,12,7,0,0,19,,,,,,
7279,11,5,16,0,0,18,,,,,,
7280,10,11,7,0,0,14,,,,,,
7281,8,12,10,0,0,14,,,,,,
7282,11,12,16,0,0,22,,,,,,
7283,13,11,13,0,0,24,,,,,,
7284,13,9,9,0,0,20,,,,,,
7285,6,14,10,0,0,17,,,,,,
7286,8,16,10,0,0,21,,,,,,
7287,11,11,8,0,0,21,,,,,,
7288,12,11,6,0,0,16,,,,,,
7289,9,12,10,0,0,14,,,,,,
7290,7,12,11,0,0,16,,,,,,
7291,10,12,7,0,0,16,,,,,,
7292,5,16,2,0,0,8,,,,,,
7293,4,13,4,0,0,7,,,,,,
7294,3,14,3,0,0,6,,,,,,
7295,5,12,4,0,0,7,,,,,,
7296,3,14,3,0,0,5,,,,,,
7297,2,14,4,0,0,6,,,,,,
7298,4,12,4,0,0,7,,,,,,
7299,3,12,1,0,0,4,,,,,,
7300,2,12,1,0,0,2,,,,,,
7301,2,13,3,0,0,3,,,,,,
7302,1,5,2,0,0,3,,,,,,
7303,3,3,3,0,0,5,,,,,,
7304,1,0,2,0,0,4,,,,,,
7305,2,1,2,0,0,5,,,,,,
7306,2,1,1,0,0,4,,,,,,
7307,4,1,2,0,0,4,,,,,,
7308,1,1,1,0,0,1,,,,,,
7309,1,0,3,0,0,3,,,,,,
7310,2,0,0,0,0,2,,,,,,
7311,0,0,1,0,0,1,,,,,,
7312,1,2,0,0,0,1,,,,,,
7313,0,0,0,0,0,0,,,,,,
7314,0,2,0,0,0,0,,,,,,
7315,0,4,0,0,0,0,,,,,,
7316,0,6,1,0,0,1,,,,,,
7317,1,3,1,0,0,2,,,,,,
7318,1,4,0,0,0,1,,,,,,
7319,1,1,1,0,0,1,,,,,,
7320,1,4,5,0,0,5,,,,,,
7321,4,3,1,0,0,5,,,,,,
7322,4,2,5,0,0,6,,,,,,
7323,8,2,15,0,0,17,,,,,,
7324,13,4,15,0,0,24,,,,,,
7325,15,3,12,0,0,23,,,,,,
7326,13,2,18,0,0,26,,,,,,
7327,12,0,21,0,0,34,,,,,,
7328,23,0,21,0,0,43,,,,,,
7329,21,3,19,0,0,39,,,,,,
7330,19,2,18,0,0,36,,,,,,
7331,20,4,22,0,0,39,,,,,,
7332,20,4,12,0,0,32,,,,,,
7333,15,8,16,0,0,28,,,,,,
7334,16,8,15,0,0,30,,,,,,
7335,9,13,11,0,0,25,,,,,,
7336,10,12,6,0,0,21,,,,,,
7337,11,7,5,0,0,14,,,,,,
7338,4,13,7,0,0,10,,,,,,
7339,7,14,10,0,0,16,,,,,,
7340,10,15,17,0,1,26,,,,,,
7341,10,10,7,2,2,23,,,,,,
7342,10,12,5,3,2,18,,,,,,
7343,11,15,13,4,4,21,,,,,,
7344,9,14,14,0,0,24,,,,,,
7345,12,12,14,0,0,29,,,,,,
7346,14,6,7,0,0,24,,,,,,
7347,13,14,11,0,0,21,,,,,,
7348,8,14,6,0,0,14,,,,,,
7349,8,11,9,0,0,15,,,,,,
7350,10,11,19,0,0,26,,,,,,
7351,12,12,13,0,0,29,,,,,,
7352,15,10,14,0,0,31,,,,,,
7353,12,11,13,0,0,29,,,,,,
7354,13,9,6,0,0,23,,,,,,
7355,15,9,10,0,0,20,,,,,,
7356,8,9,14,0,0,19,,,,,,
7357,9,15,6,0,0,18,,,,,,
7358,5,16,8,0,0,17,,,,,,
7359,8,15,15,0,0,27,,,,,,
7360,12,11,13,0,0,32,,,,,,
7361,10,12,10,0,0,29,,,,,,
7362,11,9,9,0,0,28,,,,,,
7363,17,11,11,0,0,29,,,,,,
7364,10,10,13,0,0,25,,,,,,
7365,12,12,13,0,0,27,,,,,,
7366,15,12,14,0,0,30,,,,,,
7367,14,6,13,0,0,27,,,,,,
7368,14,13,4,0,0,17,,,,,,
7369,7,10,12,0,0,15,,,,,,
7370,3,8,6,0,0,15,,,,,,
7371,11,8,15,0,0,27,,,,,,
7372,13,12,16,0,0,32,,,,,,
7373,13,11,7,0,0,25,,,,,,
7374,8,11,11,0,0,23,,,,,,
7375,12,10,14,0,0,29,,,,,,
7376,13,11,4,0,0,21,,,,,,
7377,9,11,15,0,0,23,,,,,,
7378,10,12,12,0,0,26,,,,,,
7379,12,8,12,0,0,28,,,,,,
7380,11,11,11,0,0,27,,,,,,
7381,10,11,15,0,0,31,,,,,,
7382,12,12,6,0,0,27,,,,,,
7383,15,11,8,0,0,23,,,,,,
7384,7,10,9,0,0,17,,,,,,
7385,12,9,10,0,0,20,,,,,,
7386,10,12,8,0,0,16,,,,,,
7387,7,12,5,0,0,11,,,,,,
7388,5,13,5,0,1,9,,,,,,
7389,6,12,5,0,2,9,,,,,,
7390,4,13,2,1,6,5,,,,,,
7391,1,12,0,1,2,1,,,,,,
7392,0,12,1,0,3,1,,,,,,
7393,2,12,3,1,2,4,,,,,,
7394,6,12,7,2,3,9,,,,,,
7395,2,12,3,1,1,6,,,,,,
7396,4,12,3,3,4,7,,,,,,
7397,4,12,3,3,5,6,,,,,,
7398,5,11,3,4,2,5,,,,,,
7399,0,10,1,0,5,1,,,,,,
7400,1,7,1,0,0,2,,,,,,
7401,3,3,4,3,0,5,,,,,,
7402,4,2,2,4,0,5,,,,,,
7403,1,3,1,0,0,1,,,,,,
7404,1,1,1,1,0,1,,,,,,
7405,0,2,1,0,0,1,,,,,,
7406,1,4,1,0,0,2,,,,,,
7407,3,1,2,2,0,3,,,,,,
7408,0,1,1,0,0,1,,,,,,
7409,1,3,0,0,1,1,,,,,,
7410,0,0,1,0,0,1,,,,,,
7411,1,0,1,0,0,2,,,,,,
7412,0,2,0,0,1,1,,,,,,
7413,2,4,2,1,3,3,,,,,,
7414,2,5,3,0,5,4,,,,,,
7415,2,5,0,2,2,2,,,,,,
7416,0,3,0,0,1,0,,,,,,
7417,1,6,2,0,4,2,,,,,,
7418,1,3,4,0,3,5,,,,,,
7419,11,1,14,1,1,18,,,,,,
7420,15,1,14,2,1,21,,,,,,
7421,11,4,12,1,3,18,,,,,,
7422,16,0,20,1,0,27,,,,,,
7423,16,1,20,1,0,31,,,,,,
7424,23,1,27,2,0,42,,,,,,
7425,21,1,18,6,0,37,,,,,,
7426,17,4,18,7,0,34,,,,,,
7427,19,3,21,5,0,38,,,,,,
7428,16,6,13,5,2,32,,,,,,
7429,13,9,16,5,3,32,,,,,,
7430,18,8,9,5,1,28,,,,,,
7431,15,10,10,4,1,20,,,,,,
7432,7,11,8,1,3,13,,,,,,
7433,7,12,9,3,1,15,,,,,,
7434,6,16,7,4,0,16,,,,,,
7435,9,15,9,0,0,19,,,,,,
7436,6,15,16,0,0,25,,,,,,
7437,14,8,7,0,0,26,,,,,,
7438,13,11,7,0,0,19,,,,,,
7439,10,12,15,0,0,21,,,,,,
7440,12,11,11,0,0,22,,,,,,
