"","x"
"46562",31
"46563",40
"46564",40
"46565",31
"46566",40
"46567",40
"46568",31
"46569",36
"46570",36
"46571",36
"46572",36
"46573",31
"46574",36
"46575",31
"46576",31
"46577",31
"46578",31
"46579",38
"46580",38
"46581",36
"46582",38
"46583",36
"46584",36
"46585",38
"46586",36
"46587",36
"46588",36
"46589",36
"46590",36
"46591",27
"46592",27
"46593",27
"46594",27
"46595",27
"46596",27
"46597",27
"46598",27
"46599",29
"46600",29
"46601",27
"46602",27
"46603",27
"46604",29
"46605",27
"46606",27
"46607",27
"46608",29
"46609",30
"46610",36
"46611",29
"46612",29
"46613",29
"46614",36
"46615",36
"46616",30
"46617",36
"46618",36
"46619",36
"46620",29
"46621",29
"46622",36
"46623",36
"46624",36
"46625",30
"46626",36
"46627",36
"46628",36
"46629",36
"46630",30
"46631",36
"46632",36
"46633",36
"46634",36
"46635",36
"46636",36
"46637",36
"46638",36
"46639",36
"46640",36
"46641",36
"46642",28
"46643",36
"46644",36
"46645",36
"46646",36
"46647",28
"46648",28
"46649",28
"46650",28
"46651",28
"46652",28
"46653",28
"46654",36
"46655",28
"46656",30
"46657",30
"46658",30
"46659",28
"46660",30
"46661",30
"46662",28
"46663",28
"46664",28
"46665",28
"46666",30
"46667",30
"46668",30
"46669",30
"46670",30
"46671",33
"46672",33
"46673",33
"46674",33
"46675",33
"46676",33
"46677",30
"46678",33
"46679",30
"46680",23
"46681",33
"46682",33
"46683",33
"46684",33
"46685",33
"46686",33
"46687",33
"46688",33
"46689",33
"46690",23
"46691",23
"46692",23
"46693",23
"46694",23
"46695",23
"46696",27
"46697",23
"46698",27
"46699",27
"46700",23
"46701",23
"46702",23
"46703",27
"46704",27
"46705",33
"46706",33
"46707",27
"46708",27
"46709",33
"46710",32
"46711",33
"46712",33
"46713",32
"46714",33
"46715",32
"46716",33
"46717",33
"46718",33
"46719",27
"46720",33
"46721",33
"46722",33
"46723",33
"46724",33
"46725",32
"46726",33
"46727",32
"46728",33
"46729",32
"46730",32
"46731",28
"46732",32
"46733",33
"46734",32
"46735",32
"46736",33
"46737",33
"46738",28
"46739",32
"46740",32
"46741",28
"46742",28
"46743",28
"46744",28
"46745",28
"46746",28
"46747",32
"46748",28
"46749",19
"46750",28
"46751",19
"46752",28
"46753",28
"46754",19
"46755",28
"46756",19
"46757",24
"46758",19
"46759",19
"46760",19
"46761",19
"46762",24
"46763",29
"46764",29
"46765",29
"46766",29
"46767",24
"46768",24
"46769",24
"46770",24
"46771",21
"46772",21
"46773",29
"46774",29
"46775",21
"46776",29
"46777",29
"46778",21
"46779",21
"46780",21
"46781",21
"46782",29
"46783",29
"46784",29
"46785",21
"46786",21
"46787",20
"46788",21
"46789",20
"46790",21
"46791",20
"46792",21
"46793",20
"46794",21
"46795",24
"46796",21
"46797",21
"46798",20
"46799",21
"46800",24
"46801",37
"46802",33
"46803",33
"46804",24
"46805",37
"46806",33
"46807",24
"46808",37
"46809",37
"46810",33
"46811",33
"46812",33
"46813",44
"46814",37
"46815",24
"46816",33
"46817",37
"46818",44
"46819",33
"46820",37
"46821",37
"46822",33
"46823",37
"46824",33
"46825",44
"46826",37
"46827",37
"46828",44
"46829",44
"46830",44
"46831",37
"46832",44
"46833",47
"46834",44
"46835",48
"46836",44
"46837",44
"46838",44
"46839",48
"46840",48
"46841",44
"46842",44
"46843",48
"46844",44
"46845",44
"46846",48
"46847",48
"46848",48
"46849",47
"46850",48
"46851",48
"46852",48
"46853",48
"46854",47
"46855",47
"46856",47
"46857",48
"46858",47
"46859",47
"46860",48
"46861",48
"46862",47
"46863",47
"46864",48
"46865",48
"46866",47
"46867",47
"46868",47
"46869",47
"46870",47
"46871",47
"46872",47
"46873",48
"46874",47
"46875",47
"46876",47
"46877",47
"46878",48
"46879",47
"46880",47
"46881",47
"46882",47
"46883",47
"46884",47
"46885",47
"46886",47
"46887",47
"46888",47
"46889",48
"46890",45
"46891",45
"46892",47
"46893",48
"46894",48
"46895",47
"46896",48
"46897",48
"46898",47
"46899",47
"46900",47
"46901",47
"46902",47
"46903",48
"46904",48
"46905",48
"46906",47
"46907",48
"46908",48
"46909",48
"46910",48
"46911",47
"46912",48
"46913",48
"46914",48
"46915",48
"46916",48
"46917",45
"46918",45
"46919",45
"46920",45
"46921",45
"46922",48
"46923",48
"46924",48
"46925",48
"46926",37
"46927",45
"46928",45
"46929",37
"46930",45
"46931",45
"46932",45
"46933",45
"46934",45
"46935",45
"46936",45
"46937",45
"46938",45
"46939",45
"46940",37
"46941",37
"46942",37
"46943",37
"46944",37
"46945",37
"46946",45
"46947",45
"46948",37
"46949",37
"46950",45
"46951",37
"46952",37
"46953",37
"46954",37
"46955",37
"46956",37
"46957",33
"46958",37
"46959",37
"46960",37
"46961",37
"46962",33
"46963",33
"46964",33
"46965",33
"46966",33
"46967",33
"46968",33
"46969",33
"46970",33
"46971",33
"46972",33
"46973",34
"46974",34
"46975",34
"46976",33
"46977",34
"46978",34
"46979",34
"46980",34
"46981",33
"46982",33
"46983",34
"46984",37
"46985",34
"46986",37
"46987",34
"46988",34
"46989",34
"46990",34
"46991",34
"46992",37
"46993",37
"46994",37
"46995",37
"46996",37
"46997",37
"46998",37
"46999",37
"47000",37
"47001",37
"47002",37
"47003",37
"47004",37
"47005",37
"47006",37
"47007",26
"47008",26
"47009",26
"47010",37
"47011",26
"47012",26
"47013",26
"47014",26
"47015",37
"47016",26
"47017",26
"47018",26
"47019",13
"47020",8
"47021",13
"47022",13
"47023",13
"47024",26
"47025",26
"47026",26
"47027",26
"47028",26
"47029",9
"47030",10
"47031",10
"47032",11
"47033",9
"47034",10
"47035",10
"47036",11
"47037",11
"47038",10
"47039",10
"47040",10
"47041",9
"47042",10
"47043",12
"47044",12
"47045",14
"47046",14
"47047",14
"47048",11
"47049",10
"47050",10
"47051",12
"47052",39
"47053",41
"47054",42
"47055",38
"47056",39
"47057",42
"47058",38
"47059",39
"47060",41
"47061",41
"47062",38
"47063",41
"47064",39
"47065",41
"47066",33
"47067",41
"47068",38
"47069",41
"47070",39
"47071",39
"47072",38
"47073",34
"47074",34
"47075",38
"47076",38
"47077",38
"47078",38
"47079",33
"47080",33
"47081",33
"47082",33
"47083",34
"47084",34
"47085",33
"47086",38
"47087",33
"47088",33
"47089",34
"47090",34
"47091",34
"47092",34
"47093",34
"47094",34
"47095",34
"47096",34
"47097",39
"47098",33
"47099",33
"47100",39
"47101",39
"47102",39
"47103",39
"47104",39
"47105",39
"47106",39
"47107",39
"47108",38
"47109",38
"47110",38
"47111",38
"47112",38
"47113",39
"47114",39
"47115",39
"47116",39
"47117",38
"47118",36
"47119",36
"47120",38
"47121",36
"47122",38
"47123",34
"47124",38
"47125",38
"47126",36
"47127",36
"47128",36
"47129",36
"47130",38
"47131",38
"47132",36
"47133",36
"47134",36
"47135",34
"47136",34
"47137",34
"47138",34
"47139",36
"47140",36
"47141",36
"47142",34
"47143",34
"47144",34
"47145",34
"47146",34
"47147",30
"47148",35
"47149",30
"47150",30
"47151",30
"47152",35
"47153",34
"47154",35
"47155",35
"47156",34
"47157",39
"47158",35
"47159",35
"47160",30
"47161",30
"47162",41
"47163",30
"47164",35
"47165",41
"47166",39
"47167",39
"47168",35
"47169",39
"47170",39
"47171",35
"47172",41
"47173",41
"47174",39
"47175",39
"47176",41
"47177",41
"47178",41
"47179",39
"47180",41
"47181",39
"47182",38
"47183",41
"47184",38
"47185",38
"47186",38
"47187",38
"47188",39
"47189",38
"47190",38
"47191",38
"47192",38
"47193",38
"47194",38
"47195",38
"47196",38
"47197",38
"47198",27
"47199",27
"47200",38
"47201",38
"47202",27
"47203",27
"47204",27
"47205",30
"47206",38
"47207",30
"47208",27
"47209",27
"47210",30
"47211",30
"47212",27
"47213",27
"47214",28
"47215",28
"47216",28
"47217",28
"47218",28
"47219",30
"47220",30
"47221",30
"47222",30
"47223",28
"47224",28
"47225",30
"47226",28
"47227",28
"47228",30
"47229",30
"47230",30
"47231",30
"47232",30
"47233",30
"47234",25
"47235",30
"47236",25
"47237",30
"47238",25
"47239",25
"47240",25
"47241",28
"47242",28
"47243",25
"47244",25
"47245",22
"47246",25
"47247",25
"47248",29
"47249",30
"47250",28
"47251",28
"47252",28
"47253",22
"47254",29
"47255",29
"47256",32
"47257",29
"47258",29
"47259",28
"47260",32
"47261",43
"47262",29
"47263",29
"47264",29
"47265",32
"47266",29
"47267",29
"47268",43
"47269",32
"47270",32
"47271",52
"47272",32
"47273",32
"47274",43
"47275",43
"47276",41
"47277",43
"47278",43
"47279",43
"47280",43
"47281",43
"47282",43
"47283",43
"47284",41
"47285",41
"47286",46
"47287",41
"47288",41
"47289",41
"47290",41
"47291",41
"47292",43
"47293",41
"47294",43
"47295",41
"47296",46
"47297",46
"47298",41
"47299",41
"47300",46
"47301",46
"47302",41
"47303",41
"47304",41
"47305",46
"47306",43
"47307",46
"47308",46
"47309",46
"47310",46
"47311",46
"47312",52
"47313",46
"47314",46
"47315",46
"47316",43
"47317",43
"47318",43
"47319",52
"47320",43
"47321",43
"47322",43
"47323",43
"47324",52
"47325",43
"47326",46
"47327",46
"47328",43
"47329",46
"47330",52
"47331",52
"47332",52
"47333",43
"47334",43
"47335",43
"47336",52
"47337",43
"47338",43
"47339",52
"47340",52
"47341",52
"47342",52
"47343",52
"47344",52
"47345",52
"47346",52
"47347",52
"47348",52
"47349",52
"47350",52
"47351",52
"47352",52
"47353",52
"47354",52
"47355",52
"47356",52
"47357",52
"47358",43
"47359",52
"47360",52
"47361",52
"47362",52
"47363",52
"47364",43
"47365",43
"47366",52
"47367",52
"47368",43
"47369",52
"47370",43
"47371",43
"47372",43
"47373",52
"47374",52
"47375",52
"47376",52
"47377",43
"47378",43
"47379",43
"47380",43
"47381",34
"47382",43
"47383",43
"47384",43
"47385",52
"47386",43
"47387",43
"47388",34
"47389",43
"47390",34
"47391",34
"47392",43
"47393",43
"47394",43
"47395",43
"47396",43
"47397",34
"47398",34
"47399",34
"47400",34
"47401",38
"47402",38
"47403",38
"47404",34
"47405",34
"47406",34
"47407",34
"47408",34
"47409",34
"47410",36
"47411",38
"47412",38
"47413",36
"47414",38
"47415",38
"47416",38
"47417",38
"47418",38
"47419",38
"47420",34
"47421",36
"47422",36
"47423",36
"47424",38
"47425",36
"47426",36
"47427",36
"47428",36
"47429",38
"47430",38
"47431",36
"47432",36
"47433",36
"47434",32
"47435",36
"47436",32
"47437",36
"47438",36
"47439",36
"47440",36
"47441",36
"47442",36
"47443",36
"47444",32
"47445",32
"47446",32
"47447",32
"47448",32
"47449",32
"47450",32
"47451",32
"47452",32
"47453",32
"47454",32
"47455",32
"47456",14
"47457",19
"47458",19
"47459",19
"47460",19
"47461",19
"47462",19
"47463",19
"47464",19
"47465",14
"47466",13
"47467",13
"47468",13
"47469",14
"47470",14
"47471",17
"47472",17
"47473",17
"47474",16
"47475",16
"47476",16
"47477",16
"47478",14
"47479",15
"47480",15
"47481",14
"47482",15
"47483",15
"47484",15
"47485",15
"47486",15
"47487",14
"47488",16
"47489",16
"47490",13
"47491",16
"47492",7
"47493",12
"47494",8
"47495",13
"47496",15
"47497",4
"47498",4
"47499",5
"47500",7
"47501",7
"47502",7
"47503",8
"47504",7
"47505",7
"47506",8
"47507",8
"47508",7
"47509",7
"47510",7
"47511",8
"47512",30
"47513",24
"47514",24
"47515",30
"47516",30
"47517",30
"47518",24
"47519",25
"47520",30
"47521",30
"47522",30
"47523",30
"47524",25
"47525",30
"47526",30
"47527",27
"47528",27
"47529",30
"47530",30
"47531",30
"47532",30
"47533",27
"47534",27
"47535",27
"47536",27
"47537",27
"47538",30
"47539",27
"47540",27
"47541",27
"47542",27
"47543",27
"47544",27
"47545",27
"47546",27
"47547",27
"47548",27
"47549",27
"47550",27
"47551",27
"47552",27
"47553",27
"47554",28
"47555",28
"47556",27
"47557",29
"47558",27
"47559",28
"47560",27
"47561",28
"47562",28
"47563",29
"47564",28
"47565",28
"47566",28
"47567",28
"47568",28
"47569",29
"47570",29
"47571",29
"47572",29
"47573",29
"47574",28
"47575",29
"47576",29
"47577",29
"47578",28
"47579",23
"47580",23
"47581",16
"47582",29
"47583",23
"47584",16
"47585",16
"47586",23
"47587",23
"47588",23
"47589",16
"47590",23
"47591",16
"47592",16
"47593",23
"47594",23
"47595",16
"47596",16
"47597",16
"47598",23
"47599",16
"47600",16
"47601",26
"47602",16
"47603",16
"47604",26
"47605",26
"47606",26
"47607",26
"47608",29
"47609",26
"47610",26
"47611",16
"47612",29
"47613",29
"47614",29
"47615",29
"47616",29
"47617",26
"47618",26
"47619",29
"47620",29
"47621",29
"47622",22
"47623",22
"47624",22
"47625",22
"47626",29
"47627",29
"47628",29
"47629",29
"47630",29
"47631",22
"47632",22
"47633",22
"47634",22
"47635",22
"47636",29
"47637",22
"47638",22
"47639",22
"47640",22
"47641",22
"47642",22
"47643",16
"47644",14
"47645",14
"47646",14
"47647",14
"47648",14
"47649",14
"47650",14
"47651",22
"47652",20
"47653",16
"47654",20
"47655",16
"47656",14
"47657",20
"47658",20
"47659",19
"47660",19
"47661",20
"47662",20
"47663",20
"47664",20
"47665",20
"47666",20
"47667",20
"47668",19
"47669",20
"47670",19
"47671",13
"47672",19
"47673",19
"47674",19
"47675",19
"47676",19
"47677",13
"47678",13
"47679",19
"47680",18
"47681",13
"47682",13
"47683",19
"47684",14
"47685",14
"47686",14
"47687",13
"47688",13
"47689",18
"47690",18
"47691",18
"47692",18
"47693",14
"47694",18
"47695",14
"47696",18
"47697",33
"47698",23
"47699",23
"47700",23
"47701",23
"47702",23
"47703",18
"47704",33
"47705",26
"47706",23
"47707",23
"47708",26
"47709",23
"47710",26
"47711",26
"47712",26
"47713",35
"47714",26
"47715",26
"47716",26
"47717",26
"47718",23
"47719",26
"47720",33
"47721",33
"47722",33
"47723",33
"47724",26
"47725",26
"47726",26
"47727",33
"47728",33
"47729",26
"47730",35
"47731",35
"47732",35
"47733",33
"47734",35
"47735",35
"47736",35
"47737",35
"47738",33
"47739",33
"47740",33
"47741",35
"47742",35
"47743",35
"47744",35
"47745",35
"47746",43
"47747",35
"47748",35
"47749",35
"47750",35
"47751",35
"47752",35
"47753",35
"47754",35
"47755",35
"47756",35
"47757",35
"47758",35
"47759",35
"47760",35
"47761",35
"47762",35
"47763",35
"47764",35
"47765",35
"47766",35
"47767",35
"47768",35
"47769",35
"47770",27
"47771",27
"47772",35
"47773",27
"47774",27
"47775",35
"47776",35
"47777",35
"47778",27
"47779",27
"47780",27
"47781",27
"47782",27
"47783",35
"47784",35
"47785",27
"47786",27
"47787",27
"47788",26
"47789",26
"47790",27
"47791",26
"47792",26
"47793",27
"47794",26
"47795",27
"47796",26
"47797",26
"47798",26
"47799",26
"47800",27
"47801",35
"47802",35
"47803",35
"47804",27
"47805",27
"47806",27
"47807",27
"47808",35
"47809",33
"47810",35
"47811",35
"47812",35
"47813",35
"47814",35
"47815",33
"47816",33
"47817",33
"47818",35
"47819",35
"47820",33
"47821",33
"47822",33
"47823",33
"47824",33
"47825",33
"47826",33
"47827",33
"47828",33
"47829",33
"47830",33
"47831",33
"47832",38
"47833",38
"47834",39
"47835",38
"47836",33
"47837",33
"47838",33
"47839",38
"47840",38
"47841",39
"47842",38
"47843",39
"47844",38
"47845",38
"47846",38
"47847",39
"47848",39
"47849",39
"47850",39
"47851",39
"47852",39
"47853",39
"47854",39
"47855",39
"47856",39
"47857",39
"47858",33
"47859",39
"47860",39
"47861",33
"47862",33
"47863",33
"47864",33
"47865",33
"47866",39
"47867",39
"47868",33
"47869",39
"47870",33
"47871",33
"47872",34
"47873",33
"47874",33
"47875",33
"47876",33
"47877",33
"47878",33
"47879",33
"47880",33
"47881",34
"47882",34
"47883",33
"47884",34
"47885",33
"47886",33
"47887",34
"47888",34
"47889",34
"47890",34
"47891",30
"47892",34
"47893",34
"47894",34
"47895",30
"47896",30
"47897",30
"47898",30
"47899",34
"47900",30
"47901",34
"47902",34
"47903",33
"47904",30
"47905",30
"47906",33
"47907",30
"47908",30
"47909",33
"47910",33
"47911",33
"47912",33
"47913",33
"47914",33
"47915",30
"47916",33
"47917",33
"47918",33
"47919",33
"47920",33
"47921",33
"47922",33
"47923",33
"47924",28
"47925",28
"47926",28
"47927",28
"47928",28
"47929",28
"47930",25
"47931",25
"47932",25
"47933",25
"47934",25
"47935",28
"47936",28
"47937",25
"47938",28
"47939",29
"47940",29
"47941",29
"47942",25
"47943",25
"47944",29
"47945",29
"47946",29
"47947",25
"47948",29
"47949",25
"47950",25
"47951",25
"47952",25
"47953",29
"47954",25
"47955",29
"47956",29
"47957",29
"47958",32
"47959",25
"47960",25
"47961",25
"47962",25
"47963",25
"47964",25
"47965",32
"47966",32
"47967",25
"47968",25
"47969",32
"47970",25
"47971",25
"47972",25
"47973",32
"47974",32
"47975",32
"47976",25
"47977",32
"47978",32
"47979",32
"47980",32
"47981",32
"47982",32
"47983",32
"47984",32
"47985",32
"47986",32
"47987",32
"47988",32
"47989",32
"47990",35
"47991",32
"47992",35
"47993",32
"47994",32
"47995",32
"47996",32
"47997",35
"47998",35
"47999",35
"48000",35
"48001",35
"48002",35
"48003",35
"48004",35
"48005",35
"48006",35
"48007",35
"48008",35
"48009",35
"48010",35
"48011",35
"48012",35
"48013",23
"48014",29
"48015",29
"48016",23
"48017",23
"48018",23
"48019",23
"48020",23
"48021",29
"48022",29
"48023",29
"48024",29
"48025",29
"48026",29
"48027",27
"48028",27
"48029",27
"48030",27
"48031",29
"48032",27
"48033",27
"48034",29
"48035",27
"48036",27
"48037",31
"48038",27
"48039",27
"48040",31
"48041",27
"48042",27
"48043",31
"48044",38
"48045",38
"48046",31
"48047",31
"48048",31
"48049",31
"48050",31
"48051",38
"48052",38
"48053",38
"48054",38
"48055",38
"48056",39
"48057",38
"48058",38
"48059",38
"48060",38
"48061",39
"48062",34
"48063",39
"48064",39
"48065",39
"48066",39
"48067",39
"48068",39
"48069",29
"48070",34
"48071",34
"48072",34
"48073",39
"48074",39
"48075",34
"48076",39
"48077",34
"48078",34
"48079",29
"48080",34
"48081",34
"48082",29
"48083",34
"48084",34
"48085",34
"48086",29
"48087",29
"48088",29
"48089",29
"48090",34
"48091",34
"48092",29
"48093",33
"48094",33
"48095",33
"48096",29
"48097",29
"48098",33
"48099",33
"48100",32
"48101",32
"48102",32
"48103",33
"48104",32
"48105",32
"48106",32
"48107",32
"48108",32
"48109",33
"48110",33
"48111",32
"48112",32
"48113",32
"48114",28
"48115",28
"48116",32
"48117",32
"48118",32
"48119",32
"48120",28
"48121",28
"48122",28
"48123",28
"48124",28
"48125",32
"48126",28
"48127",20
"48128",20
"48129",20
"48130",28
"48131",28
"48132",20
"48133",28
"48134",21
"48135",21
"48136",21
"48137",21
"48138",20
"48139",20
"48140",20
"48141",20
"48142",20
"48143",21
"48144",21
"48145",21
"48146",21
"48147",21
"48148",21
"48149",21
"48150",21
"48151",21
"48152",21
"48153",21
"48154",21
"48155",27
"48156",27
"48157",27
"48158",29
"48159",27
"48160",27
"48161",27
"48162",27
"48163",27
"48164",28
"48165",28
"48166",28
"48167",29
"48168",27
"48169",27
"48170",28
"48171",28
"48172",27
"48173",28
"48174",29
"48175",29
"48176",29
"48177",29
"48178",28
"48179",28
"48180",28
"48181",29
"48182",29
"48183",29
"48184",31
"48185",29
"48186",29
"48187",29
"48188",29
"48189",29
"48190",29
"48191",31
"48192",31
"48193",31
"48194",29
"48195",31
"48196",31
"48197",27
"48198",27
"48199",33
"48200",27
"48201",33
"48202",27
"48203",33
"48204",28
"48205",40
"48206",28
"48207",28
"48208",27
"48209",28
"48210",27
"48211",40
"48212",43
"48213",43
"48214",43
"48215",40
"48216",40
"48217",40
"48218",40
"48219",40
"48220",43
"48221",43
"48222",38
"48223",43
"48224",43
"48225",43
"48226",40
"48227",40
"48228",43
"48229",43
"48230",38
"48231",38
"48232",43
"48233",38
"48234",38
"48235",43
"48236",43
"48237",38
"48238",46
"48239",37
"48240",37
"48241",38
"48242",38
"48243",38
"48244",37
"48245",46
"48246",37
"48247",46
"48248",46
"48249",37
"48250",46
"48251",38
"48252",37
"48253",37
"48254",46
"48255",39
"48256",46
"48257",39
"48258",46
"48259",46
"48260",46
"48261",46
"48262",46
"48263",46
"48264",46
"48265",39
"48266",39
"48267",46
"48268",46
"48269",39
"48270",39
"48271",39
"48272",39
"48273",39
"48274",39
"48275",39
"48276",39
"48277",39
"48278",33
"48279",33
"48280",39
"48281",39
"48282",39
"48283",39
"48284",39
"48285",33
"48286",33
"48287",31
"48288",31
"48289",26
"48290",26
"48291",33
"48292",33
"48293",35
"48294",31
"48295",31
"48296",31
"48297",31
"48298",31
"48299",31
"48300",29
"48301",31
"48302",31
"48303",31
"48304",35
"48305",29
"48306",35
"48307",35
"48308",35
"48309",35
"48310",35
"48311",29
"48312",29
"48313",29
"48314",29
"48315",29
"48316",35
"48317",35
"48318",35
"48319",29
"48320",35
"48321",29
"48322",29
