"dep_count_per15","arr_count_per15","pb_count_per15","heavy_dep_per15","heavy_arr_per15","dep_demand_per15","dep_taxi_per_window"
12,2,17,0,0,26,12.2222222222222
16,4,25,0,0,39,14.2962962962963
23,0,25,0,0,48,15.16
22,2,17,0,0,42,17.875
16,1,21,0,0,41,16.9090909090909
23,2,18,0,0,43,16.4666666666667
19,6,18,0,0,38,16.05
14,8,14,0,0,33,20.1666666666667
17,8,10,0,0,29,18.5
8,13,6,0,0,18,14.625
12,11,11,0,0,21,17.1111111111111
6,13,4,0,0,13,12.25
9,13,7,0,0,14,10.2857142857143
7,13,11,0,0,16,11.6666666666667
13,12,11,0,0,20,12.9090909090909
8,13,8,0,0,15,12.7142857142857
7,10,12,0,0,19,15
11,14,12,0,0,24,19
11,14,13,0,0,26,18.7272727272727
12,8,6,0,0,21,14.1666666666667
9,11,6,0,0,15,11.75
10,14,12,0,0,18,12.8
11,14,11,0,0,19,11.25
11,11,17,0,0,25,15.1176470588235
12,14,10,0,0,24,12.3636363636364
15,9,14,0,0,27,13
15,11,11,0,0,23,10.5
10,9,13,0,0,20,14.9166666666667
9,14,7,0,0,17,13.375
11,11,11,0,0,19,10.6
12,9,11,0,0,20,9.09090909090909
9,11,7,0,0,15,10.6666666666667
8,11,13,0,0,19,10.5384615384615
13,8,12,0,0,22,15.5
8,14,16,0,0,25,24.8823529411765
4,16,9,0,0,26,26.125
13,12,12,0,0,34,23.5384615384615
14,11,9,0,0,30,19.7777777777778
13,9,4,0,0,20,17.3333333333333
11,12,16,0,0,23,9.64705882352941
18,9,12,0,0,25,8.5
11,11,9,0,0,17,12.5833333333333
5,13,14,0,0,18,16
11,11,11,0,0,24,19.0909090909091
10,9,9,0,0,22,19.6
11,11,12,0,0,24,12.9090909090909
13,11,2,0,0,15,5.5
7,13,18,0,0,20,12.9444444444444
13,10,9,0,0,22,13.1
9,9,8,0,0,17,13.2857142857143
9,12,9,0,0,17,12.5
10,11,12,0,0,20,15.3076923076923
13,10,15,0,0,25,10.9285714285714
14,7,13,0,0,25,21.5833333333333
7,10,9,0,0,20,28.6666666666667
5,12,5,0,0,18,23.4
11,11,9,0,0,22,18.3636363636364
12,10,10,0,0,21,13.625
7,12,4,0,0,14,9.75
10,13,8,0,0,14,11.6666666666667
4,14,8,0,0,12,17.1428571428571
7,16,3,0,0,11,10
4,14,3,0,0,7,10.6666666666667
4,7,1,0,0,4,7
1,9,2,0,0,2,6.33333333333333
2,13,1,0,0,2,0
0,12,1,0,0,1,21
3,13,4,0,0,5,10.8
4,12,2,0,0,5,11
2,12,3,0,0,4,21
0,11,1,0,0,3,13
3,6,2,0,0,5,12.5
3,5,5,0,0,7,11.8
5,1,4,0,0,8,11.5
3,1,2,0,0,5,9.5
2,1,1,0,0,3,10
3,0,3,0,0,4,5.66666666666667
1,0,1,0,0,2,12
2,0,2,0,0,3,11.6666666666667
3,0,2,0,0,3,8
1,0,1,0,0,1,7
0,2,0,0,0,0,0
0,2,0,0,0,0,0
0,0,1,0,0,1,14
1,1,0,0,0,1,0
0,0,2,0,0,2,15.5
1,3,1,0,0,3,19
2,6,0,0,0,2,0
1,2,1,0,0,1,4
0,1,2,0,0,2,11.5
2,3,0,0,0,2,0
0,4,1,0,0,1,6
2,2,6,0,0,7,7
6,4,10,0,0,15,8.5
16,2,16,0,0,25,8.16666666666667
15,1,13,0,0,22,9.18181818181818
11,1,16,0,0,23,9.88235294117647
18,1,21,0,0,33,10.7727272727273
21,0,20,0,0,35,11.6842105263158
19,2,21,0,0,35,10.4761904761905
24,2,20,0,0,36,10.3157894736842
16,4,15,0,0,27,10.1875
17,5,16,0,0,27,10.2941176470588
13,9,17,0,0,27,13.25
14,11,12,0,0,26,13.5833333333333
14,8,11,0,0,23,12.5
9,10,6,0,0,15,13.1666666666667
8,14,3,0,0,9,9.75
5,13,10,0,0,11,11.7777777777778
7,15,12,0,0,18,10.9230769230769
13,8,12,0,0,23,9.83333333333333
11,11,6,0,0,16,11.5
6,13,12,0,0,17,12.3636363636364
12,15,15,0,0,26,14.8666666666667
15,12,12,0,0,26,10.0833333333333
14,6,9,0,0,20,7
10,9,7,0,0,13,6.83333333333333
10,12,11,0,0,14,10.6
4,14,8,0,0,12,14.3333333333333
11,12,16,0,0,24,11.9333333333333
14,13,12,0,0,25,10.7857142857143
17,9,16,0,0,27,12.2857142857143
12,11,14,0,0,24,14.1428571428571
12,13,10,0,0,22,9.90909090909091
12,9,5,0,0,15,6.75
4,11,9,0,0,12,14.3333333333333
8,8,10,0,0,18,13.6
14,11,10,0,0,21,12.8
8,13,8,0,0,15,12.1666666666667
10,10,13,0,0,19,14.6
8,11,16,0,0,26,18.2
12,11,9,0,0,27,18.3
13,13,12,0,0,26,17.9090909090909
13,10,13,6,2,26,17.6153846153846
8,12,13,3,2,26,21.3076923076923
11,12,10,1,0,28,20.7
12,11,10,0,0,28,20.8
11,10,11,0,0,28,28.7272727272727
8,12,5,0,0,21,14
10,8,12,0,0,24,16
11,14,14,0,0,28,19.6
14,11,17,0,0,34,20.8
13,15,6,0,0,26,16.8571428571429
13,12,10,0,0,23,11.6666666666667
13,14,11,0,0,21,10.3125
14,7,15,0,0,23,10.9090909090909
11,11,7,0,0,16,10.6666666666667
10,12,13,0,0,18,9.23076923076923
12,13,14,0,0,22,11.5714285714286
14,8,13,0,0,23,11.2307692307692
11,12,7,0,0,16,12.5
8,15,12,0,0,17,12.0833333333333
11,11,12,0,0,21,11.3846153846154
11,10,8,0,0,18,16.8571428571429
8,14,4,0,0,11,12.5
4,15,10,0,0,13,12.7
11,12,9,0,0,18,17.875
5,16,4,0,0,11,13.75
7,14,3,0,0,9,11.3333333333333
3,13,1,0,0,3,7
1,11,1,0,0,1,7
2,11,2,0,0,2,6
0,12,2,0,0,2,13
3,14,2,0,0,4,9.33333333333333
2,13,3,0,0,4,10
2,14,0,0,0,2,0
1,13,1,0,0,1,10
2,7,3,0,0,3,8.5
3,1,3,0,0,4,11
1,1,2,0,0,3,17.5
2,1,1,0,0,3,18
0,1,2,0,0,3,14.5
4,1,1,0,0,4,4
1,0,3,0,0,3,12.6666666666667
3,0,2,0,0,4,10.5
1,1,1,0,0,2,13
1,1,0,0,0,1,0
0,1,0,0,0,0,0
0,1,1,0,0,1,9
1,1,0,0,0,1,0
0,0,0,0,0,0,0
0,2,1,0,0,1,29
0,2,0,0,0,1,0
1,5,0,0,0,1,14
1,1,1,0,0,1,0
0,4,2,0,0,2,11.5
2,2,0,0,0,2,0
1,5,2,0,0,2,11.5
1,2,6,0,0,7,7.625
16,2,15,0,0,21,7.30769230769231
14,3,16,0,0,21,7.875
12,1,14,0,0,21,10.8666666666667
13,1,19,0,0,28,15.5
18,3,22,0,0,37,14.952380952381
17,1,18,0,0,37,15.2631578947368
19,3,19,0,0,39,13.9473684210526
21,1,18,0,0,38,14
19,5,20,0,0,38,13.15
19,5,16,0,0,36,14
17,5,16,0,0,33,16.7333333333333
11,12,8,0,0,24,19.6666666666667
11,13,14,0,0,26,14.7692307692308
13,11,6,0,0,21,11.1428571428571
9,9,5,0,0,12,7.75
7,11,7,0,0,10,7.66666666666667
8,13,15,0,0,18,12
10,15,7,0,0,17,11
10,11,7,0,0,14,7.57142857142857
6,12,11,0,0,15,10.7272727272727
11,12,11,0,0,20,12.75
6,13,15,0,0,25,22.7333333333333
13,12,9,0,0,28,18.2222222222222
12,10,9,0,0,23,13.25
13,10,7,0,0,18,9.85714285714286
8,12,9,0,0,14,9.77777777777778
10,11,16,0,0,22,11.6111111111111
15,9,11,0,0,23,11.6666666666667
11,12,14,0,0,22,14.5384615384615
14,12,17,0,0,28,15.625
11,14,10,0,0,24,14.8888888888889
13,8,7,0,0,20,10
11,9,8,0,0,15,9.2
9,12,10,0,0,15,14.0909090909091
6,14,12,0,0,18,10.7777777777778
12,10,10,0,0,21,14.9090909090909
8,13,13,0,0,22,16.7692307692308
12,12,11,0,0,25,14.9090909090909
15,11,11,0,0,24,14.5
13,8,15,0,0,24,12.7647058823529
10,11,12,0,0,23,19.9
10,11,10,0,0,24,15.7272727272727
11,11,11,0,0,26,13
15,10,10,0,0,24,11.3
11,13,11,0,0,19,10.0909090909091
9,14,3,0,0,11,7
11,10,15,0,0,17,7.35714285714286
12,10,15,0,0,21,8.35714285714286
14,12,12,0,0,22,9.08333333333333
9,10,7,0,0,14,7.75
10,24,12,0,0,17,8.81818181818182
11,13,12,0,0,19,10.8333333333333
13,12,9,0,0,17,8.88888888888889
9,25,9,0,0,13,6.77777777777778
9,11,12,0,0,16,9.27272727272727
10,14,14,0,0,21,11.1764705882353
15,24,8,0,0,19,8.8
5,12,11,0,0,15,9.36363636363636
14,14,9,0,0,19,10.4545454545455
12,9,15,0,0,20,10.0769230769231
11,24,8,0,0,16,9
7,12,6,0,0,11,9
8,11,9,0,0,13,9.25
7,13,5,0,0,10,11.2
5,13,3,0,0,6,6.25
3,13,4,0,0,5,6
3,17,2,0,0,4,9
2,15,4,0,0,5,12.25
4,13,2,0,0,5,8.5
1,13,2,0,0,3,10.5
4,13,3,0,0,5,9.66666666666667
2,14,1,0,0,3,13
2,13,4,0,0,5,10.75
3,10,1,0,0,4,10
2,5,2,0,0,3,10
2,5,5,0,0,6,9
4,1,1,0,0,5,6
1,1,0,0,0,1,12
1,4,3,0,0,3,10
3,0,2,0,0,4,9
1,0,1,0,0,2,21
1,0,1,0,0,2,6
2,0,3,0,0,4,8.66666666666667
2,0,1,0,0,3,14
1,1,0,0,0,1,0
1,2,1,0,0,1,8
0,3,0,0,0,0,0
0,2,0,0,0,0,0
0,4,0,0,0,0,0
1,1,2,0,0,2,10.5
1,2,0,0,0,1,0
1,4,2,0,0,2,10
1,4,0,0,0,1,20
0,3,2,0,0,2,10
2,3,1,0,0,3,11
2,2,5,0,0,6,12.6666666666667
11,1,17,0,0,21,8.58823529411765
13,3,13,0,0,23,8.92307692307692
17,4,14,0,0,24,7.21428571428571
15,0,19,0,0,26,9.36842105263158
13,3,21,0,0,32,16.1818181818182
21,0,24,0,0,43,14.9583333333333
18,1,16,0,0,38,18.8125
17,2,18,0,0,38,19.9411764705882
19,6,23,0,0,44,17.3636363636364
21,4,12,0,0,37,17.0769230769231
12,9,15,0,0,31,24.8
11,12,9,0,0,28,19.5
14,11,12,0,0,29,19.4166666666667
13,11,7,0,0,22,19.75
4,12,3,0,0,12,13
8,15,5,0,0,13,15.4
7,13,11,0,0,16,16
10,12,13,0,0,22,13.4166666666667
14,8,8,0,0,20,12.4285714285714
3,14,11,0,0,17,15.9166666666667
11,11,12,0,0,26,23.1818181818182
9,11,10,0,0,25,26.4545454545455
8,2,9,0,0,26,27.1
9,13,7,0,0,25,43.8
8,12,9,0,0,25,33.8888888888889
6,13,8,0,0,26,26.5
10,12,13,0,0,32,36.0909090909091
7,11,13,0,0,35,34
12,10,8,0,0,35,28.2857142857143
10,12,13,0,0,36,25.9230769230769
15,11,13,0,0,39,26.9333333333333
12,12,12,0,0,36,36.1666666666667
14,7,10,0,0,34,37.875
9,10,8,0,0,29,39.625
6,13,13,0,0,32,26.7857142857143
14,8,6,0,0,33,41.6666666666667
7,8,12,0,0,31,36.3076923076923
7,9,10,0,0,33,22.625
14,11,14,0,0,40,25.4285714285714
14,10,8,0,0,34,25.8888888888889
14,10,12,0,0,32,24.2727272727273
11,11,11,0,0,29,28.2727272727273
9,14,8,0,0,27,20.875
11,12,14,0,0,32,22.2
12,9,10,0,0,30,25.6363636363636
13,11,9,0,0,27,17.5714285714286
9,13,11,0,0,25,23.3333333333333
13,10,5,0,0,22,23.75
2,11,20,0,0,30,26.05
17,9,8,0,0,35,19
9,14,8,0,0,25,24.5
14,12,13,0,0,29,15.6428571428571
15,8,10,0,0,25,10.3333333333333
10,12,11,0,0,21,15.625
9,14,12,0,0,23,11.6923076923077
19,11,17,0,0,31,10.4375
13,10,9,0,0,21,20.3333333333333
5,17,6,0,0,14,22.5714285714286
8,14,12,0,0,21,15.3076923076923
12,15,12,0,0,25,19.3636363636364
9,10,9,0,0,22,17.6666666666667
13,11,7,0,0,20,12.1666666666667
7,13,9,0,0,16,20
5,18,10,0,0,19,19.875
12,12,6,0,0,20,12.8333333333333
8,12,1,0,0,9,12
2,14,4,0,0,5,8
4,9,1,0,0,4,0
0,12,1,0,0,1,7
1,12,3,0,0,4,11.3333333333333
2,12,5,0,0,8,11.8
4,11,1,0,0,5,6
1,11,0,0,0,1,0
0,11,1,0,0,1,13
2,7,5,0,0,6,10.6
5,6,2,0,0,6,8.66666666666667
2,4,2,0,0,3,8
2,1,3,0,0,4,11.6666666666667
2,2,1,0,0,3,15
2,2,3,0,0,4,5.66666666666667
2,1,1,0,0,3,17
1,0,0,0,0,1,0
0,0,0,0,0,0,0
0,1,0,0,0,1,0
1,1,1,0,0,1,6
1,1,2,0,0,2,13
1,1,1,0,0,2,0
1,2,0,0,0,1,0
1,3,3,0,0,3,19.25
0,2,1,0,0,3,0
3,2,0,0,0,3,0
0,5,0,0,0,0,0
1,3,1,0,0,1,8
0,2,1,0,0,1,11
2,2,1,0,0,2,0
1,4,4,0,0,4,9.75
6,2,13,0,0,16,8.30769230769231
16,1,20,0,0,30,10.3333333333333
13,3,10,0,0,24,13.4444444444444
15,3,19,0,0,30,12.1052631578947
18,0,19,0,0,34,11.5238095238095
21,0,25,0,0,41,12.8148148148148
22,4,22,0,0,42,16.25
17,1,20,0,0,40,16.1111111111111
21,5,14,0,0,37,14.9333333333333
18,6,17,0,0,34,12.4210526315789
20,4,19,0,0,35,13.1875
12,7,12,0,0,27,16.75
14,10,8,0,0,22,17.4444444444444
8,13,9,0,0,17,21
6,14,7,0,0,16,17
8,14,5,0,0,15,18.25
6,12,11,0,0,18,14.0714285714286
12,12,9,0,0,21,16.5714285714286
12,11,8,0,0,17,12.2857142857143
5,13,6,0,0,11,12.125
10,13,17,0,0,23,16.4117647058824
12,10,14,0,0,27,16.2307692307692
15,7,13,0,0,28,18.1666666666667
13,10,6,0,0,20,9.16666666666667
8,12,13,0,0,20,17.9230769230769
7,15,9,0,0,21,11
16,6,12,0,0,25,10.3333333333333
13,12,10,0,0,19,16.4
5,14,14,0,0,20,17.625
11,12,15,0,0,30,27.1428571428571
11,12,10,0,0,29,27.4444444444444
9,10,8,0,0,26,21
12,13,13,0,0,30,16.3076923076923
18,11,9,0,0,27,12.6
11,10,8,0,0,19,15.2857142857143
7,14,10,0,0,18,14.5454545454545
9,15,12,0,0,22,18.5
10,12,10,0,0,22,25
11,10,13,0,0,25,20.4166666666667
8,11,11,0,0,25,25.75
9,9,16,0,0,33,31.3333333333333
11,12,5,0,0,29,33.6666666666667
9,14,6,0,0,25,23
11,10,16,0,0,33,18.0625
16,8,10,0,0,31,24.4444444444444
9,13,6,0,0,20,22.8571428571429
8,15,13,0,0,24,17.6923076923077
13,10,13,0,0,29,18.8571428571429
15,10,21,0,0,37,22.1578947368421
12,14,7,0,0,29,26.7142857142857
11,15,9,0,0,26,17.8333333333333
12,9,11,0,0,26,18.4166666666667
13,10,12,0,0,26,19.7777777777778
11,12,10,0,0,23,18.3
9,13,13,0,0,25,16
16,10,17,0,0,33,14.9411764705882
15,10,10,0,0,27,19.2
10,15,10,0,0,22,20.3076923076923
11,15,13,0,0,25,22.4
9,9,9,0,0,23,30.8
7,6,13,0,0,27,21.3333333333333
12,12,5,0,0,25,17.1666666666667
10,13,9,0,0,22,21.2222222222222
8,15,10,0,0,22,33.5555555555556
8,17,3,0,0,17,21.6666666666667
4,16,3,0,0,12,22.6666666666667
6,18,2,0,0,10,13.5
5,11,2,0,0,6,6
1,11,0,0,0,1,0
0,13,1,0,0,1,8
2,13,3,0,0,4,10.6666666666667
6,12,4,0,0,7,11
1,12,4,0,0,5,14
3,11,1,0,0,5,15
2,8,1,0,0,3,17
3,6,3,0,0,4,8.33333333333333
2,2,2,0,0,3,10.5
2,3,1,0,0,2,11
1,2,2,0,0,2,9
1,2,1,0,0,2,9
1,0,3,0,0,4,10
3,0,2,0,0,5,9
3,0,1,0,0,3,0
1,1,2,0,0,2,10.5
1,0,1,0,0,2,11
1,2,0,0,0,1,0
0,2,0,0,0,0,0
0,1,0,0,0,0,0
1,4,1,0,0,1,6
0,1,1,0,0,1,20
1,2,0,0,0,1,0
0,2,0,0,0,0,13
2,4,5,0,0,5,12.75
3,5,1,0,0,4,11
1,3,0,0,0,1,0
1,5,5,0,0,5,14
8,1,14,0,0,18,8.8
15,2,14,0,0,24,7.93333333333333
13,0,13,0,0,22,15.7692307692308
7,2,20,0,0,29,20.35
16,0,23,0,0,45,19.8095238095238
22,1,18,0,0,47,17.2608695652174
22,1,23,0,0,48,19.2
22,4,16,0,0,42,19.4
18,4,15,0,0,35,14.3333333333333
18,4,15,0,0,32,12
14,6,17,0,0,31,15.4705882352941
14,8,11,0,0,28,16.9
12,11,10,0,0,24,23.3636363636364
9,11,8,0,0,20,16.4285714285714
8,12,7,0,0,18,18
8,9,4,0,0,14,20.6
6,17,13,0,0,19,16.8333333333333
10,13,10,0,0,23,17.8181818181818
13,9,8,0,0,21,14
6,14,8,0,0,16,17.2222222222222
10,12,13,0,0,23,16.5
11,12,11,0,0,24,17.8333333333333
13,10,11,0,0,24,10.3
13,10,6,0,0,17,7.85714285714286
10,12,12,0,0,16,10.5454545454545
8,12,10,0,0,16,13.1818181818182
11,14,11,0,0,19,11.8333333333333
10,13,13,0,0,21,10.4545454545455
13,10,9,0,0,20,10.9
12,13,17,0,0,24,10.875
18,8,16,0,0,28,13.25
10,11,7,0,0,17,10
10,11,9,0,0,16,9.4
12,10,12,0,0,18,9.27272727272727
9,11,8,0,0,14,9.625
9,11,8,0,0,13,7.77777777777778
11,13,14,0,0,19,10.9285714285714
9,13,10,0,0,18,12.7777777777778
9,14,10,0,0,19,15.6363636363636
8,14,12,0,0,21,17.1818181818182
12,11,15,0,0,28,17.4666666666667
12,14,7,0,0,23,19.8571428571429
10,9,10,0,0,23,15.3
11,12,13,0,0,25,14.3846153846154
15,6,16,0,0,29,15.5882352941176
11,9,11,0,0,25,15.9166666666667
14,13,13,0,0,27,15.75
14,10,14,0,0,27,15.0714285714286
10,13,16,0,0,29,21.875
11,13,4,0,0,23,18.6666666666667
14,11,14,0,0,26,10.7333333333333
17,12,7,0,0,19,7.625
11,5,16,0,0,18,8.57142857142857
10,11,7,0,0,14,6.625
8,12,10,0,0,14,8.3
11,12,16,0,0,22,11.7222222222222
13,11,13,0,0,24,12.3
13,9,9,0,0,20,13.4545454545455
6,14,10,0,0,17,21.625
8,16,10,0,0,21,18.7272727272727
11,11,8,0,0,21,14.1428571428571
12,11,6,0,0,16,8
9,12,10,0,0,14,10.9
7,12,11,0,0,16,11.4545454545455
10,12,7,0,0,16,13.7142857142857
5,16,2,0,0,8,13
4,13,4,0,0,7,10.25
3,14,3,0,0,6,12.5
5,12,4,0,0,7,6
3,14,3,0,0,5,9
2,14,4,0,0,6,11
4,12,4,0,0,7,10.25
3,12,1,0,0,4,12
2,12,1,0,0,2,8
2,13,3,0,0,3,12
1,5,2,0,0,3,15
3,3,3,0,0,5,18.3333333333333
1,0,2,0,0,4,21.3333333333333
2,1,2,0,0,5,21
2,1,1,0,0,4,15
4,1,2,0,0,4,8.5
1,1,1,0,0,1,5
1,0,3,0,0,3,12.3333333333333
2,0,0,0,0,2,0
0,0,1,0,0,1,17
1,2,0,0,0,1,0
0,0,0,0,0,0,0
0,2,0,0,0,0,0
0,4,0,0,0,0,0
0,6,1,0,0,1,15
1,3,1,0,0,2,13
1,4,0,0,0,1,0
1,1,1,0,0,1,10
1,4,5,0,0,5,12.5
4,3,1,0,0,5,12
4,2,5,0,0,6,7.4
8,2,15,0,0,17,8.06666666666667
13,4,15,0,0,24,9.1875
15,3,12,0,0,23,12.0833333333333
13,2,18,0,0,26,14.7222222222222
12,0,21,0,0,34,12.9
23,0,21,0,0,43,14.4347826086957
21,3,19,0,0,39,15.4210526315789
19,2,18,0,0,36,12.625
20,4,22,0,0,39,13.6
20,4,12,0,0,32,12.8888888888889
15,8,16,0,0,28,10.7647058823529
16,8,15,0,0,30,14.9285714285714
9,13,11,0,0,25,17.0909090909091
10,12,6,0,0,21,11.8333333333333
11,7,5,0,0,14,9.2
4,13,7,0,0,10,13.1428571428571
7,14,10,0,0,16,14.2727272727273
10,15,17,0,1,26,17.2777777777778
10,10,7,2,2,23,20
10,12,5,3,2,18,17.1666666666667
11,15,13,4,4,21,13.2857142857143
9,14,14,0,0,24,20.5833333333333
12,12,14,0,0,29,19
14,6,7,0,0,24,9.125
13,14,11,0,0,21,9.22222222222222
8,14,6,0,0,14,12.1666666666667
8,11,9,0,0,15,11.6666666666667
10,11,19,0,0,26,18.3157894736842
12,12,13,0,0,29,18.9230769230769
15,10,14,0,0,31,16
12,11,13,0,0,29,19
13,9,6,0,0,23,16
15,9,10,0,0,20,9.2
8,9,14,0,0,19,16.7692307692308
9,15,6,0,0,18,30
5,16,8,0,0,17,17.6363636363636
8,15,15,0,0,27,22
12,11,13,0,0,32,25.4
10,12,10,0,0,29,23.875
11,9,9,0,0,28,16.9090909090909
17,11,11,0,0,29,13.5555555555556
10,10,13,0,0,25,18.0769230769231
12,12,13,0,0,27,13.8571428571429
15,12,14,0,0,30,15.3571428571429
14,6,13,0,0,27,15.5384615384615
14,13,4,0,0,17,11.25
7,10,12,0,0,15,19.9090909090909
3,8,6,0,0,15,15
11,8,15,0,0,27,16.8
13,12,16,0,0,32,21.4666666666667
13,11,7,0,0,25,21.5714285714286
8,11,11,0,0,23,19.3076923076923
12,10,14,0,0,29,21.25
13,11,4,0,0,21,19.4
9,11,15,0,0,23,19.1333333333333
10,12,12,0,0,26,19.6666666666667
12,8,12,0,0,28,22.3846153846154
11,11,11,0,0,27,24
10,11,15,0,0,31,21.1428571428571
12,12,6,0,0,27,18.4285714285714
15,11,8,0,0,23,17.2857142857143
7,10,9,0,0,17,13.4
12,9,10,0,0,20,11.2
10,12,8,0,0,16,14.375
7,12,5,0,0,11,10.75
5,13,5,0,1,9,10.8571428571429
6,12,5,0,2,9,8
4,13,2,1,6,5,7
1,12,0,1,2,1,0
0,12,1,0,3,1,8
2,12,3,1,2,4,7.75
6,12,7,2,3,9,12.3333333333333
2,12,3,1,1,6,14.6666666666667
4,12,3,3,4,7,12.25
4,12,3,3,5,6,9
5,11,3,4,2,5,6.33333333333333
0,10,1,0,5,1,16
1,7,1,0,0,2,9.66666666666667
3,3,4,3,0,5,11
4,2,2,4,0,5,7
1,3,1,0,0,1,4
1,1,1,1,0,1,3
0,2,1,0,0,1,19
1,4,1,0,0,2,12
3,1,2,2,0,3,4
0,1,1,0,0,1,22
1,3,0,0,1,1,0
0,0,1,0,0,1,10
1,0,1,0,0,2,21
0,2,0,0,1,1,0
2,4,2,1,3,3,10.6666666666667
2,5,3,0,5,4,16.5
2,5,0,2,2,2,0
0,3,0,0,1,0,0
1,6,2,0,4,2,9.5
1,3,4,0,3,5,11.4
11,1,14,1,1,18,6.28571428571429
15,1,14,2,1,21,6.71428571428571
11,4,12,1,3,18,8.75
16,0,20,1,0,27,9.18181818181818
16,1,20,1,0,31,12.047619047619
23,1,27,2,0,42,10.48
21,1,18,6,0,37,12.875
17,4,18,7,0,34,15.0952380952381
19,3,21,5,0,38,13.3888888888889
16,6,13,5,2,32,18.1333333333333
13,9,16,5,3,32,15.8571428571429
18,8,9,5,1,28,13.8
15,10,10,4,1,20,10.9
7,11,8,1,3,13,11
7,12,9,3,1,15,18.2
6,16,7,4,0,16,14.1428571428571
9,15,9,0,0,19,18.8888888888889
6,15,16,0,0,25,16.125
14,8,7,0,0,26,16.6666666666667
13,11,7,0,0,19,10.5714285714286
10,12,15,0,0,21,12.5625
12,11,11,0,0,22,18.3846153846154
8,11,13,0,0,23,18.8
11,12,7,0,0,22,20.5714285714286
9,11,12,0,0,23,14.4166666666667
11,11,4,0,0,18,10.1428571428571
11,11,14,0,0,21,12.3636363636364
12,12,15,0,0,25,17.6
9,11,8,0,0,21,26
4,11,12,0,0,24,17.4166666666667
14,9,15,0,0,35,25
13,11,8,0,0,29,24.1428571428571
12,12,8,0,0,24,19.25
12,9,10,0,0,23,12.0909090909091
12,9,7,0,0,18,14.75
5,11,8,0,0,13,15.8333333333333
8,10,15,0,0,24,24.4666666666667
7,11,12,0,0,28,25.0769230769231
10,12,10,0,0,30,27.7777777777778
11,11,8,0,0,28,24
13,12,11,0,0,28,21.7
12,10,9,0,0,24,15.8
14,9,9,0,0,23,14.3333333333333
5,12,8,0,0,17,21.2857142857143
6,13,8,0,0,19,17.6666666666667
10,10,11,0,0,23,19
12,10,18,0,0,32,19.3529411764706
14,10,6,0,0,26,20
7,10,15,0,0,26,18.75
18,7,13,0,0,32,11.3333333333333
13,14,13,0,0,27,15.6153846153846
11,13,7,0,0,21,15.5
10,10,6,0,0,16,9.8
9,8,9,0,0,15,10.8
10,11,12,0,0,18,12.7692307692308
11,15,19,0,0,27,22.6111111111111
8,12,12,2,2,28,13
17,7,7,5,1,27,11.5
12,12,10,2,3,20,17.1
9,11,13,1,0,21,19.75
8,16,9,2,6,21,18.5555555555556
11,14,6,1,1,19,14.1666666666667
5,17,6,0,7,14,17
10,12,7,1,1,16,12.75
9,9,6,1,2,12,7.25
4,15,5,0,5,8,12
5,15,1,0,5,5,4
0,10,3,0,2,3,10
4,12,4,3,2,7,9
3,11,1,1,2,4,12
1,12,4,1,3,5,13
3,12,2,3,2,5,11.5
3,12,3,1,5,5,11.6666666666667
3,12,2,1,4,4,12.5
2,10,2,2,0,3,12
1,8,3,1,1,4,12.3333333333333
4,5,4,3,1,7,11.25
4,0,2,3,0,5,8.33333333333333
2,1,2,2,0,3,17
1,0,2,1,0,3,18.5
2,0,4,2,0,6,13.75
5,0,3,1,0,7,12
1,0,0,0,0,2,0
1,0,0,0,0,1,3
2,1,3,1,0,3,9
1,2,1,1,1,2,15
1,3,0,0,1,1,0
0,0,0,0,0,0,0
0,1,1,0,0,1,17
0,2,1,0,1,2,14
2,2,0,1,2,2,0
1,4,1,1,4,1,2
0,3,1,0,2,1,10
1,3,2,1,3,3,11
2,4,0,1,1,2,0
1,1,8,0,1,8,11.25
7,2,10,0,2,17,9.81818181818182
18,2,13,1,2,23,6.75
11,1,11,1,0,16,8.66666666666667
10,1,19,1,0,24,10.7894736842105
17,0,25,2,0,39,13.2
23,2,19,2,0,41,13.45
21,1,23,4,0,41,15.2857142857143
19,2,13,4,2,33,15.5
17,3,25,7,0,39,14.6363636363636
19,5,14,5,2,36,15
17,5,14,8,0,31,13.5714285714286
15,9,12,4,2,26,13.3846153846154
13,10,6,5,2,17,8.6
7,14,9,3,3,13,11.8888888888889
4,12,7,1,2,13,15
8,12,7,4,1,16,14.4285714285714
8,12,10,0,2,18,11.7
11,11,11,0,0,21,18.7272727272727
8,10,7,0,0,17,22.375
7,12,10,0,0,19,14.1666666666667
11,14,17,0,0,29,26.4666666666667
10,13,11,0,0,29,18.6666666666667
14,12,10,0,0,29,20.6666666666667
13,14,8,0,0,24,18.25
7,13,10,0,0,21,18
11,14,10,0,0,23,14
15,9,17,0,0,29,14
14,11,11,0,0,25,12.2142857142857
15,12,17,0,0,28,17.9333333333333
13,12,14,0,0,27,16
12,9,14,0,0,28,23.4285714285714
8,12,6,0,0,22,22.5
11,12,10,0,0,24,15.9
12,10,10,0,0,23,13.2727272727273
14,11,11,0,0,22,11.7272727272727
10,13,7,0,0,15,8.85714285714286
10,16,14,0,0,19,11.0714285714286
14,7,15,0,0,25,10.625
12,11,8,0,0,18,14.4285714285714
9,10,13,0,0,19,12.1538461538462
12,11,12,0,0,22,16.6666666666667
8,13,13,0,0,23,15.5833333333333
14,8,9,0,0,24,15.6363636363636
