"dep_count_per15","arr_count_per15","pb_count_per15","heavy_dep_per15","heavy_arr_per15","dep_demand_per15"
2,2,3,2,1,4
2,4,1,1,2,3
2,1,2,1,1,3
1,3,0,0,0,1
1,2,3,0,2,3
5,3,10,0,1,12
15,1,13,2,1,20
13,2,17,5,1,22
13,1,18,0,1,27
20,1,18,3,0,32
16,2,23,0,0,35
19,2,17,4,0,36
20,2,15,6,1,32
16,3,20,7,0,32
14,7,19,4,2,36
17,5,16,4,0,38
17,7,11,8,1,31
11,9,9,3,2,23
9,13,6,5,3,18
11,12,7,5,5,16
5,15,6,3,1,11
7,12,11,2,1,17
7,10,9,2,1,19
8,16,15,0,5,27
12,12,10,1,3,29
10,13,18,4,2,35
15,11,12,5,4,37
14,10,11,2,5,33
14,12,9,4,4,28
15,9,9,5,3,23
11,14,12,2,2,20
12,9,12,3,5,21
12,10,12,4,5,21
8,12,14,3,3,23
13,13,13,6,5,29
13,9,14,2,3,30
13,5,6,5,3,22
12,7,11,5,3,20
10,13,12,5,6,21
10,14,7,4,7,17
8,13,6,3,5,14
8,6,10,3,1,15
6,10,14,3,5,21
10,12,10,2,2,25
10,14,9,5,7,25
13,11,10,2,6,25
8,13,9,4,3,20
12,12,8,4,3,20
7,12,13,4,4,21
13,7,12,3,2,26
10,10,9,4,4,22
10,11,12,5,2,24
11,11,13,4,4,27
13,13,13,4,4,29
8,12,5,2,5,22
12,11,9,3,1,23
10,11,11,1,1,21
13,11,9,1,1,20
8,12,10,2,1,17
11,12,11,5,3,20
10,11,6,2,3,15
1,13,20,0,3,25
14,7,10,3,1,35
13,15,15,2,3,36
16,14,11,6,3,33
13,11,10,1,2,27
8,15,7,1,5,21
8,17,10,3,3,23
11,13,8,2,4,23
8,18,8,1,3,20
9,14,4,0,5,16
8,12,4,1,3,11
4,9,4,1,2,7
4,10,2,1,4,5
2,10,4,0,2,5
1,12,4,1,3,7
0,13,1,0,1,5
3,13,4,1,1,9
5,10,1,4,0,7
3,7,2,2,1,4
1,8,1,1,4,2
3,2,4,3,0,5
3,1,2,2,0,4
3,3,2,3,1,3
1,1,2,1,0,2
1,0,0,1,0,1
0,0,0,0,0,0
0,2,2,0,0,2
2,2,1,0,0,3
3,0,3,2,0,4
1,1,0,1,0,1
0,3,0,0,0,0
0,2,1,0,2,1
1,3,1,0,0,2
2,4,2,0,2,3
1,2,1,0,2,2
0,4,0,0,3,1
1,3,1,1,1,2
1,1,0,1,1,1
0,2,1,0,2,1
1,1,3,1,0,4
5,6,6,0,4,9
11,1,16,3,0,20
15,2,19,5,2,28
17,0,12,0,0,25
14,4,22,2,1,30
20,1,19,1,1,35
9,1,19,2,1,34
18,5,13,8,0,38
16,3,18,6,0,38
11,6,17,3,2,39
8,5,12,4,1,41
15,9,9,4,0,41
16,9,10,5,2,36
12,9,10,3,3,30
13,8,7,5,4,25
12,11,7,4,1,19
10,12,7,3,1,14
7,9,8,0,2,12
13,8,11,3,2,16
5,12,8,2,2,11
8,10,18,0,3,24
13,11,8,4,5,24
13,9,11,2,2,22
10,10,10,6,1,19
11,7,8,1,4,17
10,9,11,1,2,17
8,12,10,2,4,17
11,8,10,4,4,19
10,10,9,2,1,17
7,14,12,3,3,19
8,12,15,3,4,27
11,13,3,4,7,22
11,14,11,5,1,22
10,14,12,3,5,23
8,12,9,4,4,22
12,12,11,5,4,25
6,16,13,1,3,27
12,13,15,3,6,37
8,14,9,3,6,34
10,13,12,4,6,36
13,11,11,3,4,37
18,12,10,3,2,34
13,12,12,4,4,28
12,12,15,2,2,31
13,9,13,4,2,31
12,10,8,4,3,26
12,11,11,2,4,25
5,14,4,2,3,17
13,12,8,4,1,21
8,10,6,3,1,14
9,10,17,3,1,23
9,12,10,0,1,24
8,12,9,3,2,23
9,9,7,2,1,22
10,11,14,1,3,27
15,8,10,4,0,27
16,10,13,2,2,25
11,15,9,4,3,19
13,9,12,2,0,19
12,8,11,0,2,17
7,7,4,1,3,9
6,12,6,0,2,8
6,7,7,0,0,9
4,12,3,0,3,6
3,15,1,0,5,3
0,13,0,0,5,0
3,13,5,0,2,5
3,8,2,1,5,4
1,10,0,1,3,1
0,12,1,0,2,1
2,12,3,2,4,4
2,11,0,1,3,2
0,11,1,0,1,1
1,8,3,0,2,4
4,4,2,3,0,5
2,2,4,0,0,5
3,3,1,3,1,4
1,2,4,1,1,5
5,0,2,5,0,6
2,0,2,2,0,3
1,0,1,0,0,2
1,0,2,0,0,3
3,0,1,0,0,3
2,1,3,1,1,3
1,2,0,1,0,1
0,1,0,0,1,0
0,0,1,0,0,1
1,1,0,1,0,1
0,3,0,0,1,0
0,1,0,0,0,0
0,2,0,0,2,0
1,3,3,1,3,3
2,4,0,1,2,2
1,1,1,1,1,1
1,3,1,0,3,1
1,1,1,1,0,1
5,2,14,0,0,14
14,1,11,1,1,20
13,1,13,3,1,19
12,0,18,2,0,24
17,2,16,3,1,28
16,2,24,0,0,35
22,1,22,5,0,41
21,2,15,6,0,34
19,2,19,6,0,32
18,3,21,7,1,34
15,10,17,6,1,33
8,12,8,3,3,26
17,9,5,4,1,23
6,9,7,2,4,13
10,11,6,5,2,13
5,13,9,1,2,12
10,14,9,2,0,16
9,13,10,2,2,16
11,11,9,3,3,16
6,14,7,1,1,12
11,13,16,2,3,22
12,11,13,1,6,24
13,13,11,6,6,23
14,8,9,3,2,19
8,12,9,1,5,14
11,11,13,2,1,19
7,8,10,1,4,18
14,6,13,3,4,24
11,8,15,4,0,25
10,11,18,6,5,32
11,12,11,4,1,33
13,12,5,6,4,27
13,12,11,8,3,25
12,11,12,4,5,25
12,10,7,5,4,20
7,12,11,2,5,19
8,13,13,5,6,25
9,11,7,1,6,24
8,13,14,2,8,29
10,13,9,4,2,30
7,12,10,3,2,30
11,12,8,3,6,30
10,14,11,2,3,31
11,12,13,4,1,34
12,12,14,6,2,37
11,11,13,5,3,37
14,11,6,3,4,32
13,12,14,2,4,32
12,11,10,2,2,29
13,13,8,5,3,25
8,13,7,2,4,19
10,12,10,3,3,21
7,9,16,0,0,27
12,14,13,2,2,33
10,16,8,5,2,29
12,11,15,3,1,34
15,14,15,3,3,37
12,14,10,4,3,32
12,12,9,4,4,29
13,12,13,3,1,30
11,11,8,1,2,25
14,11,11,3,3,25
13,13,11,3,2,22
11,14,5,1,4,14
3,16,2,0,6,5
2,15,2,0,4,4
4,17,2,1,4,4
1,13,1,0,6,1
0,14,1,0,6,1
1,13,1,1,3,2
0,14,1,0,2,2
1,11,2,1,3,3
2,8,0,1,1,2
1,7,4,1,1,4
4,2,1,3,0,4
1,2,2,1,0,2
2,1,2,2,0,3
2,1,2,2,1,3
3,2,2,2,0,3
1,0,1,1,0,1
1,0,1,1,0,1
2,0,3,0,0,3
1,1,0,0,1,1
0,1,1,0,0,1
2,0,2,1,0,3
1,4,1,0,3,2
1,0,0,0,0,1
0,0,0,0,0,0
0,3,1,0,1,1
1,2,0,0,2,1
0,1,1,0,1,1
1,2,1,1,1,2
1,0,1,0,0,2
0,6,1,0,3,2
2,1,1,2,1,3
1,1,4,0,1,5
6,3,6,0,3,10
14,2,18,3,2,22
13,0,17,1,0,25
15,1,15,2,1,27
15,3,17,3,1,29
22,2,22,2,0,36
20,1,19,6,0,33
19,3,15,4,1,28
14,5,20,6,0,29
21,5,22,7,2,38
14,7,16,6,2,33
13,12,10,3,2,28
14,12,8,5,4,23
9,8,6,3,3,16
8,9,8,3,3,14
6,15,7,2,2,14
6,15,11,2,2,18
9,12,12,2,3,24
11,13,12,2,4,27
13,14,12,4,3,28
15,11,12,3,5,27
15,10,11,7,3,23
12,10,15,2,4,23
14,12,14,5,3,25
14,10,9,5,3,20
9,11,10,0,1,16
11,10,10,2,6,17
12,10,14,4,4,20
10,12,11,4,3,19
14,11,16,6,5,25
12,13,13,6,4,24
12,8,7,6,2,19
9,13,10,3,4,17
10,12,9,2,7,18
11,12,9,4,6,18
11,13,13,5,5,19
9,14,12,4,5,19
11,13,14,5,5,24
11,14,10,6,9,23
10,14,10,2,4,23
12,10,11,2,2,24
11,13,7,5,2,18
7,12,15,3,1,22
13,12,10,4,4,25
14,10,8,6,4,21
10,9,14,4,2,21
12,13,13,3,3,23
10,12,11,1,4,22
15,12,7,5,1,19
11,8,12,0,1,16
10,12,12,3,3,17
9,14,14,0,2,21
12,12,8,2,0,20
6,12,10,2,5,18
7,14,10,0,5,22
15,9,17,1,3,32
17,11,11,2,1,28
9,14,10,5,3,21
11,10,14,3,2,26
14,6,15,3,1,30
14,10,6,1,2,22
10,12,10,0,3,18
6,15,7,0,5,15
11,14,4,1,5,13
3,11,1,0,2,3
0,15,2,0,4,2
4,14,4,0,3,6
2,13,0,1,4,2
1,14,1,1,4,1
2,10,2,2,4,2
3,11,0,1,2,0
0,14,2,0,1,2
3,6,3,3,0,5
2,4,3,1,1,5
3,1,0,2,0,3
0,2,2,0,0,2
2,2,1,2,0,3
2,1,1,2,0,2
2,0,4,2,0,4
3,0,3,0,0,5
2,0,0,1,0,2
1,1,2,0,0,2
1,0,0,1,0,1
1,0,1,0,0,1
0,1,0,0,0,0
1,1,1,1,1,1
0,3,0,0,0,0
0,2,0,0,1,0
0,5,1,0,2,1
1,1,1,0,0,2
1,2,0,0,2,1
0,2,0,0,0,0
1,2,3,1,2,3
2,3,0,1,2,2
0,2,1,0,1,1
1,3,3,0,3,4
6,2,12,0,1,15
16,0,15,3,0,24
13,2,8,3,1,16
10,2,18,0,1,21
14,2,17,1,0,28
21,1,19,2,1,33
20,1,20,6,0,32
18,2,15,8,0,27
19,5,24,6,1,33
16,5,18,4,1,32
19,6,18,8,2,34
12,10,8,2,1,23
9,13,10,4,1,21
13,10,7,3,5,19
7,13,8,3,3,14
9,14,8,3,1,15
10,12,11,3,3,17
11,12,11,2,3,18
12,10,10,2,1,17
10,12,10,2,1,15
8,11,17,1,4,22
14,11,11,5,3,25
10,7,9,2,4,21
10,9,6,4,3,16
8,14,13,2,1,19
13,8,10,3,1,21
13,11,14,2,4,22
13,7,10,4,3,19
11,9,19,7,5,25
10,12,12,4,2,26
14,11,12,7,4,28
9,13,5,4,3,19
5,14,8,2,5,18
9,14,9,4,5,24
13,9,10,5,4,25
10,15,11,5,6,21
10,17,11,4,9,22
7,15,12,2,7,24
8,14,10,3,7,27
11,11,9,6,1,29
16,8,9,4,3,28
9,14,10,3,3,21
10,14,13,2,2,24
12,10,11,2,3,25
14,6,12,4,2,25
14,5,12,2,2,23
12,10,15,5,0,24
12,14,11,4,7,23
10,11,11,4,3,22
13,10,5,4,2,17
11,11,15,4,2,19
12,9,9,0,3,17
10,11,10,3,0,15
8,10,8,2,1,13
6,10,11,1,5,16
12,12,10,3,2,20
12,9,7,2,3,16
6,13,9,3,2,13
9,11,11,1,2,17
11,11,14,2,2,22
13,9,7,1,2,18
6,12,9,0,6,14
6,15,8,0,2,16
11,13,8,1,3,18
6,13,1,1,4,8
2,13,1,0,4,3
3,15,4,1,4,5
2,8,0,0,4,2
1,12,2,1,2,2
2,14,4,1,2,5
3,13,3,1,4,6
2,13,1,2,3,3
2,10,1,1,1,2
0,6,2,0,2,2
2,6,1,1,2,3
4,3,4,2,2,5
1,1,2,1,1,3
2,1,2,2,0,4
2,3,0,2,0,2
1,0,1,1,0,1
0,1,1,0,0,1
1,0,1,0,0,2
1,0,2,0,0,3
2,4,2,2,1,4
2,0,1,2,0,3
2,1,1,0,0,2
0,0,0,0,0,0
0,1,1,0,1,1
1,4,1,0,1,2
3,1,2,1,1,3
0,1,0,0,0,0
0,2,1,0,1,1
1,2,0,1,2,1
0,1,1,0,1,1
2,4,2,1,2,3
2,1,2,0,0,3
1,3,7,0,1,8
16,2,17,2,1,24
13,1,14,3,0,22
12,2,13,2,1,22
13,1,16,3,0,26
19,0,20,2,0,33
17,1,21,3,0,35
20,2,18,6,0,36
15,4,20,5,0,36
20,7,21,8,2,42
19,5,25,7,2,47
12,10,9,2,2,37
14,11,4,7,3,29
15,7,7,6,4,22
5,10,5,1,2,12
6,13,7,3,2,14
6,14,12,1,1,20
10,11,12,2,5,26
12,10,8,4,4,24
11,12,9,1,2,21
10,13,13,5,2,23
12,11,12,3,5,25
17,11,15,4,4,28
12,11,8,4,5,19
9,12,10,1,5,17
10,12,16,3,2,24
13,9,11,3,5,25
14,6,10,3,2,22
10,10,17,2,3,25
14,10,17,8,4,32
15,10,9,4,4,27
12,12,7,5,2,19
9,9,11,5,5,18
9,11,9,3,3,19
11,13,10,2,7,19
9,10,12,6,3,21
8,14,14,5,3,25
7,14,8,5,6,26
9,15,9,3,5,27
14,12,13,5,6,32
10,13,10,3,4,28
12,13,11,1,2,29
11,14,9,3,3,25
10,14,14,3,2,28
8,12,12,4,4,32
11,12,9,2,6,33
17,11,9,6,5,29
13,9,15,4,2,27
10,14,12,3,5,26
11,10,10,4,0,26
15,11,12,4,2,27
15,11,11,2,2,23
13,13,9,1,0,17
9,9,11,3,2,15
9,12,11,4,4,17
13,4,10,1,1,18
12,12,18,3,1,23
11,12,6,4,5,17
6,15,13,0,4,19
9,11,10,3,1,23
12,8,6,2,1,20
9,10,6,0,4,14
7,15,9,1,4,14
5,16,4,1,3,11
6,16,3,0,7,9
3,11,3,0,2,6
3,13,3,0,2,6
3,15,1,1,5,4
2,12,2,2,3,3
1,13,2,1,4,3
3,12,3,1,2,5
4,10,3,3,2,5
1,13,2,0,2,3
2,8,1,2,1,3
1,5,1,1,1,2
3,0,3,2,0,4
0,6,1,0,1,2
2,3,3,2,0,5
3,0,1,3,0,4
1,0,0,0,0,1
1,1,1,1,0,1
1,0,1,1,0,1
1,0,2,1,0,2
1,0,0,0,0,1
0,1,0,0,0,0
0,4,0,0,2,0
0,1,0,0,1,0
0,2,1,0,0,1
0,3,1,0,1,2
2,1,1,0,1,3
1,0,0,0,0,1
0,1,0,0,1,0
1,4,2,1,1,2
3,2,3,2,2,4
1,4,0,1,2,1
1,3,2,0,1,2
6,3,9,1,2,10
11,1,16,1,1,20
16,1,12,4,0,21
10,0,14,0,0,19
14,2,19,2,1,28
18,1,23,2,1,37
14,3,23,1,1,42
16,1,11,5,0,39
19,5,16,9,0,39
20,5,27,7,2,47
21,6,17,6,2,44
12,9,8,3,0,31
11,12,10,5,3,29
8,10,7,2,5,25
11,11,9,1,2,26
6,12,7,3,2,22
7,12,8,3,3,24
12,13,12,6,2,29
12,11,13,1,3,30
12,12,10,2,1,28
11,14,15,5,5,31
15,11,17,4,4,37
14,11,13,5,5,35
12,8,7,4,2,28
16,12,12,5,1,28
13,9,4,3,3,16
8,12,17,2,5,20
14,9,16,4,4,28
13,10,13,5,3,27
12,13,17,7,6,31
14,10,9,5,1,28
14,6,5,4,3,19
7,12,12,2,3,17
10,11,9,3,4,20
9,13,8,4,4,18
9,11,10,3,5,18
9,14,10,3,5,20
6,16,13,2,5,24
5,14,12,3,7,30
11,14,8,4,3,34
9,14,9,4,4,31
13,14,12,3,6,34
12,14,14,3,3,35
18,6,10,6,1,32
15,7,13,4,2,28
10,11,6,2,4,19
7,10,14,1,3,23
8,14,4,4,5,19
10,12,11,4,2,22
9,13,7,1,5,19
11,13,16,2,1,26
11,13,11,3,2,26
14,11,11,3,2,26
12,10,8,6,4,20
11,12,10,1,3,18
12,5,18,2,3,25
16,12,15,1,3,28
6,14,4,4,5,16
7,14,8,3,2,18
13,9,12,2,0,23
9,8,7,3,1,17
5,13,7,0,5,15
10,12,10,2,3,20
8,16,9,1,4,19
6,15,2,0,3,13
7,14,3,1,4,10
4,12,3,0,5,6
1,11,3,1,2,5
4,12,0,1,3,4
2,11,4,0,3,4
3,12,4,2,0,6
3,10,3,2,4,6
1,11,0,1,3,3
3,8,2,2,0,4
1,5,1,1,1,2
2,4,2,0,2,3
1,1,2,1,1,3
2,2,4,2,0,6
3,3,1,3,1,5
2,0,2,2,0,4
2,1,1,0,0,3
1,2,1,1,0,2
2,0,2,2,0,3
1,1,2,0,1,3
2,1,0,0,0,2
0,2,1,0,1,1
0,1,0,0,0,1
1,3,0,0,0,1
2,2,2,1,0,2
0,0,0,0,0,0
0,2,0,0,2,0
1,4,2,1,3,2
2,1,2,0,0,3
1,3,1,1,1,2
1,4,0,1,3,1
0,3,2,0,1,2
5,1,9,0,0,11
10,2,12,1,2,18
12,0,16,1,0,24
14,1,21,4,0,33
17,3,16,3,2,35
18,5,18,1,2,36
18,1,16,5,0,34
18,2,19,6,0,35
19,4,18,6,0,35
18,6,20,7,1,37
16,2,20,5,0,40
12,10,8,3,2,31
9,12,15,2,2,33
16,10,6,7,3,30
12,10,8,4,2,22
7,11,10,3,2,20
9,14,7,4,3,20
7,14,10,2,1,21
12,12,13,6,2,27
13,12,8,2,5,23
12,11,14,2,3,24
15,11,13,2,3,25
15,7,20,5,2,30
14,12,6,5,5,21
11,11,10,3,4,17
9,13,9,1,2,15
8,11,9,1,6,15
6,11,10,2,4,17
12,10,13,5,4,24
12,12,17,5,3,30
17,10,14,5,3,32
13,9,9,7,4,23
12,11,9,5,3,20
7,13,12,1,5,20
13,11,9,6,6,21
9,11,10,4,5,19
12,13,14,3,3,25
12,11,12,3,5,24
13,11,7,5,5,19
6,11,13,3,5,19
13,13,9,3,5,21
9,10,9,5,2,17
11,12,13,2,3,21
11,11,7,1,3,17
9,10,15,7,6,23
12,12,8,4,2,22
8,12,13,1,2,23
8,14,6,3,5,20
13,10,11,1,4,22
9,14,13,2,5,22
10,13,15,3,3,28
11,12,11,3,2,29
17,11,8,3,0,26
11,11,10,5,4,19
11,10,12,2,3,20
12,8,13,4,2,22
13,11,16,2,1,26
10,12,5,2,6,18
6,11,7,2,1,15
7,15,9,1,1,18
11,8,9,3,2,20
4,8,5,1,1,14
6,16,8,2,5,18
12,16,11,1,5,23
7,16,3,1,5,14
7,10,6,1,2,13
7,12,4,0,3,10
4,6,2,2,1,5
3,10,4,2,1,5
2,13,2,2,5,4
3,13,6,1,3,8
5,11,1,3,2,5
0,11,1,0,1,1
2,12,3,1,2,4
2,4,1,2,1,3
2,6,2,1,0,3
2,3,4,1,2,5
2,5,3,2,3,6
4,4,3,4,1,7
4,3,3,3,0,6
2,3,1,1,1,3
2,0,1,0,0,2
1,0,2,1,0,2
1,2,0,1,1,1
0,0,0,0,0,0
0,1,0,0,0,0
0,1,0,0,0,0
0,3,1,0,2,1
1,1,2,0,0,3
2,1,0,0,1,2
0,4,0,0,3,0
0,3,1,0,1,1
1,0,2,1,0,3
2,1,0,1,0,2
0,5,0,0,4,0
2,1,4,0,1,4
3,2,7,1,2,9
13,5,18,1,4,24
14,3,9,4,1,20
11,1,13,0,1,19
16,1,16,3,0,24
15,1,26,2,1,34
22,0,20,5,0,39
17,2,20,4,0,37
20,4,22,5,0,42
21,5,21,7,0,43
18,6,18,9,0,40
13,9,7,2,1,29
15,10,5,3,3,21
9,9,12,3,5,18
10,11,7,3,1,16
7,11,3,2,3,9
8,12,14,0,1,16
10,13,12,1,5,20
12,11,6,3,1,17
8,6,9,1,0,13
7,15,16,1,4,21
15,9,12,2,4,26
8,11,9,2,4,20
10,10,8,4,3,20
9,16,12,2,3,22
10,15,8,2,7,21
13,9,11,3,3,22
10,6,13,6,2,22
15,9,12,5,3,24
12,9,15,3,1,24
12,9,13,5,1,25
12,9,8,8,5,21
8,15,7,4,3,16
10,13,9,1,7,17
10,12,11,1,3,18
9,7,4,5,1,12
3,15,7,1,7,10
9,12,12,4,5,20
11,12,13,2,6,24
14,9,10,4,2,22
10,13,11,4,2,19
13,13,9,4,3,18
6,10,11,2,0,16
14,8,10,4,2,20
6,9,14,1,3,20
15,12,10,4,4,24
11,15,12,3,3,21
7,10,10,1,2,20
16,10,14,5,2,28
8,9,4,1,1,16
15,10,15,3,1,22
12,10,11,1,1,19
11,7,10,2,2,16
8,10,7,1,1,12
10,7,9,1,2,13
10,8,13,0,2,16
14,6,13,6,2,20
6,11,7,1,3,13
7,10,3,2,1,9
5,11,10,1,1,12
8,12,6,0,3,13
6,14,3,2,4,8
4,10,6,1,2,8
7,13,7,0,3,11
7,10,4,0,2,8
2,10,6,0,3,7
6,11,3,1,4,8
4,6,2,3,1,4
1,12,2,1,2,2
1,11,1,0,2,2
3,11,2,1,3,3
1,12,2,1,6,2
1,12,2,0,2,3
2,8,2,1,2,4
2,8,2,2,1,4
3,8,1,2,3,3
1,3,2,1,1,2
2,4,6,2,0,7
3,4,1,3,0,6
4,2,2,3,1,5
2,2,2,2,0,3
2,1,2,0,0,3
1,0,0,0,0,1
3,0,3,1,0,3
0,2,0,0,1,0
0,2,0,0,0,0
1,0,2,1,0,2
1,2,0,1,1,1
0,2,1,0,0,1
1,2,0,0,2,1
0,3,1,0,2,1
1,2,1,1,1,2
1,2,0,1,2,1
0,3,1,0,2,1
1,2,1,1,2,2
3,0,6,1,0,7
12,3,14,1,2,18
12,3,11,1,1,17
14,1,15,4,0,20
12,0,13,0,0,19
12,0,23,1,0,30
21,0,17,6,0,35
17,4,21,3,1,35
17,0,11,4,0,29
17,3,18,6,0,30
17,2,18,6,1,31
16,7,14,5,1,28
14,9,7,6,2,19
7,6,14,5,1,19
5,12,6,1,3,18
6,14,6,0,4,19
9,11,5,3,2,18
7,16,11,1,1,20
11,10,8,2,2,21
12,8,10,3,5,20
11,13,10,4,0,18
9,12,8,2,1,15
8,12,13,2,2,19
9,10,13,2,3,24
11,11,6,4,5,21
12,10,13,3,2,23
10,13,8,2,6,19
14,11,11,1,4,20
12,9,14,3,3,20
13,9,15,4,2,23
13,12,12,7,3,22
9,10,14,4,3,23
8,13,7,4,7,21
12,11,9,6,4,23
13,10,9,3,5,19
11,10,11,5,3,18
8,10,7,2,5,13
11,8,15,4,1,20
11,13,13,6,6,22
11,12,10,3,5,21
10,7,10,6,4,20
9,12,11,3,1,21
11,8,10,5,2,22
13,12,9,5,2,20
8,12,16,4,4,23
12,12,7,5,3,23
9,11,6,1,2,17
12,8,15,2,3,22
9,11,11,2,4,21
11,12,11,3,3,23
11,11,9,3,3,21
12,12,10,3,4,20
13,9,10,3,1,18
13,6,13,4,2,18
7,6,5,1,0,10
8,13,14,3,4,18
6,14,16,1,3,26
16,13,8,4,2,27
14,10,5,3,2,16
6,11,11,3,0,13
11,6,11,1,1,18
9,8,12,2,2,19
7,11,8,1,2,18
11,12,9,1,4,20
11,15,7,1,4,16
5,11,3,1,2,8
4,11,6,1,4,9
4,13,1,0,2,6
4,9,3,0,4,5
1,11,1,0,2,2
1,11,1,0,3,2
3,12,2,2,1,3
3,10,4,3,0,5
2,10,1,0,1,3
1,11,0,1,4,1
1,12,3,0,4,3
2,6,0,2,2,2
2,3,2,2,1,2
0,2,1,0,0,1
1,1,2,1,0,3
2,1,1,1,1,3
2,2,2,2,0,3
2,2,2,2,0,3
2,1,1,0,0,2
1,2,1,1,1,1
0,0,0,0,0,0
1,2,1,0,1,1
0,1,0,0,1,0
1,2,2,0,1,2
1,1,2,1,0,3
2,2,0,1,1,2
0,6,1,0,5,1
1,4,0,1,2,1
1,4,1,0,3,1
1,1,2,1,0,2
2,3,2,0,2,3
2,3,5,0,2,6
10,4,17,0,3,21
17,4,14,1,1,25
13,2,10,2,1,18
10,2,18,1,1,23
16,1,20,2,1,33
19,4,17,1,3,34
20,4,16,4,0,31
16,3,18,7,1,29
16,2,22,6,0,35
16,7,12,5,3,31
14,5,13,4,1,28
14,9,8,8,2,22
5,13,12,3,4,20
10,13,7,3,2,22
8,10,3,3,2,15
5,12,9,1,1,16
11,12,13,1,4,24
14,8,8,3,2,21
10,10,9,3,1,16
6,11,6,4,5,12
7,14,19,2,3,25
14,9,15,7,5,33
13,10,7,2,4,26
11,10,2,5,3,15
8,12,10,1,0,14
8,12,11,3,4,17
11,8,11,2,3,20
11,8,14,4,2,23
13,9,9,1,1,21
10,12,15,7,5,23
12,12,14,4,1,27
11,14,7,4,8,22
12,7,8,5,5,19
9,12,9,2,7,16
8,9,8,3,0,17
7,11,7,1,5,16
8,9,9,3,4,17
11,8,7,7,2,15
6,10,13,3,2,17
9,9,9,4,3,20
5,9,10,0,0,21
1,5,2,0,2,18
0,4,0,0,2,17
4,8,2,1,4,19
8,5,11,2,3,26
6,3,12,3,1,30
6,9,4,0,3,28
8,13,11,3,5,33
11,9,6,4,2,31
4,7,5,0,3,25
2,6,4,0,2,25
9,11,7,3,2,30
9,13,12,1,1,33
11,12,11,5,3,36
11,14,13,3,1,38
12,13,16,5,3,43
12,13,8,3,5,38
11,14,5,0,4,31
7,15,2,3,3,22
9,12,10,2,5,25
13,11,17,3,2,34
9,14,19,0,2,40
8,13,12,2,3,42
15,10,15,5,2,49
15,12,14,4,5,48
15,9,9,0,1,42
17,11,5,2,4,32
13,9,0,3,2,15
2,12,1,0,2,3
1,12,2,1,6,3
0,0,0,0,0,2
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,0,0,1
1,1,1,0,0,2
1,2,2,0,0,3
2,2,2,0,0,4
1,1,2,0,0,4
3,0,0,0,0,3
1,3,1,0,0,1
1,1,4,0,0,4
3,0,2,0,0,5
2,0,0,0,0,3
0,0,1,0,0,2
2,2,1,0,0,2
0,0,0,0,0,0
0,2,0,0,0,0
1,1,1,0,0,1
0,1,1,0,0,1
1,2,1,0,0,2
1,1,2,0,0,3
2,5,1,0,0,3
1,2,0,0,0,1
1,4,1,0,0,1
0,3,1,0,0,1
2,4,1,0,0,2
2,3,6,0,0,6
11,1,15,0,0,19
16,4,18,0,0,26
13,1,7,0,0,17
12,1,16,0,0,20
9,2,23,0,0,31
