"X","航班号","起飞机场","目的机场","rwy","ramp","pb_time","s_dep_time","a_dep_time","所走航路","mission_full_date","time_pushback","time_takeoff_real","dep_taxi","mission_month","mission_date","dep_may_15_per_dep","arr_may_15_per_dep","dep_may_60_per_dep","arr_may_60_per_dep","pb_may_15_per_dep","pb_may_60_per_dep"
86771,"AFL201","ZBAA","UUEE","36R",21,243,230,302,"YV8AR",20140519,163,182,19,5,19,2,2,3,10,0,1
86772,"ETD889","ZBAA","OMAA","36R",7,240,230,307,"SOS8BR",20140519,160,187,27,5,19,2,2,3,10,0,1
86773,"CCA841","ZBAA","LOWW","36R",8,208,210,247,"YV8AR",20140519,128,167,39,5,19,3,1,9,18,1,9
86774,"SIA803","ZBAA","WSSS","36R",8,156,115,225,"REN8BR",20140519,116,145,29,5,19,1,6,9,18,2,9
86775,"CRK331","ZBAA","VHHH","36L",20,219,125,230,"REN8AL",20140519,139,150,11,5,19,3,4,9,18,3,9
86776,"QTR895","ZBAA","OTBD","36R",9,203,155,236,"SOS8BR",20140519,123,156,33,5,19,3,4,9,18,3,9
86777,"XAX317","ZBAA","WMKK","36L",20,226,215,243,"REN8AL",20140519,146,163,17,5,19,3,4,9,18,3,9
86778,"CCA851","ZBAA","EGKK","1",11,140,135,154,"YV8C",20140519,100,114,14,5,19,2,7,13,44,3,11
86779,"CES5228","ZBAA","ZSQD","36R",22,140,2300,158,"TON8AR",20140519,100,118,18,5,19,2,7,13,44,3,11
86780,"CSN345","ZBAA","EHAM","36R",20,148,50,202,"YV8AR",20140519,108,122,14,5,19,2,7,9,18,3,9
86781,"UAL8298","ZBAA","KSFO","36R",15,159,200,210,"TON8AR",20140519,119,130,11,5,19,2,7,9,18,3,9
86782,"CEB673","ZBAA","RPLL","36L",20,124,100,132,"REN8AL",20140519,84,92,8,5,19,2,11,13,44,2,11
86783,"CHH7183","ZBAA","ZYTL","1",24,55,2305,115,"TON8B",20140519,55,75,20,5,19,5,13,13,44,1,11
86784,"MAU687","ZBAA","FIMP","1",12,106,45,120,"REN8E",20140519,66,80,14,5,19,5,13,13,44,1,11
86785,"CSC8892","ZBAA","ZUUU","36L",3,104,2135,124,"SOS8AL",20140519,64,84,20,5,19,5,13,13,44,1,11
86786,"CSZ9970","ZBAA","ZGSZ","1",2,113,2145,124,"REN8E",20140519,73,84,11,5,19,5,13,13,44,1,11
86787,"CCA961","ZBAA","EDDM","1",11,111,110,127,"YV8C",20140519,71,87,16,5,19,5,13,13,44,1,11
86788,"AFR381","ZBAA","LFPG","1",20,100,100,131,"YV8C",20140519,60,91,31,5,19,2,11,13,44,2,11
86789,"CSC8834","ZBAA","ZUCK","36L",3,38,2245,114,"SOS8AL",20140519,38,74,36,5,19,4,13,13,44,5,11
86790,"CYZ9045","ZBAA","ZSNJ","1",18,32,45,106,"LAD8E",20140519,32,66,34,5,19,4,13,13,44,5,11
86791,"SIA801","ZBAA","WSSS","36L",7,39,5,112,"REN8AL",20140519,39,72,33,5,19,4,13,13,44,5,11
86792,"THY21","ZBAA","LTBA","1",8,26,10,41,"SOS8E",20140519,26,41,15,5,19,1,6,6,40,4,9
86793,"CSN3190","ZBAA","ZGSZ","1",18,17,2000,50,"REN8E",20140519,17,50,33,5,19,2,11,6,40,1,9
86794,"CSN6132","ZBAA","ZYTL","1",21,20,25,57,"TON8B",20140519,20,57,37,5,19,2,11,6,40,1,9
86795,"CSZ9822","ZBAA","ZGSZ","1",3,38,2100,101,"REN8E",20140519,38,61,23,5,19,4,13,13,44,5,11
86796,"ETH605","ZBAA","HAAB","1",9,6,10,26,"SOS8E",20140519,6,26,20,5,19,1,9,6,40,3,9
86797,"CDG4660","ZBAA","ZSQD","1",2,2355,2325,2359,"TON8B",20140519,1435,1439,4,5,19,4,12,21,49,3,14
86798,"UAE307","ZBAA","OMDB","1",8,2354,2355,1,"SOS8E",20140519,1434,1,7,5,19,2,14,6,40,1,9
86799,"CXA8110","ZBAA","ZSFZ","1",21,2338,2100,2353,"LAD8E",20140519,1418,1433,15,5,19,4,12,21,49,3,14
86800,"CSN6180","ZBAA","ZYCC","1",22,2349,2305,5,"YV8C",20140519,1429,5,16,5,19,2,14,6,40,1,9
86801,"CSN3726","ZBAA","ZSYW","1",22,2252,2220,2340,"LAD8E",20140518,1372,1420,48,5,18,5,12,20,54,2,8
86802,"CSN6142","ZBAA","ZYCC","1",21,2301,2225,2344,"YV8C",20140518,1381,1424,43,5,18,5,12,20,54,2,8
86803,"CCA975","ZBAA","WSSS","1",8,2343,2330,2351,"REN8E",20140519,1423,1431,8,5,19,4,12,21,49,3,14
86804,"CHH7239","ZBAA","ZLXN","36L",25,2305,2200,2339,"SOS8AL",20140518,1385,1419,34,5,18,5,12,20,54,2,8
86805,"CES2762","ZBAA","ZSCG","1",22,2311,2210,2329,"LAD8E",20140518,1391,1409,18,5,18,6,14,20,54,0,8
86806,"CSN6284","ZBAA","ZGNN","36L",18,2245,2210,2334,"REN8AL",20140518,1365,1414,49,5,18,5,12,20,54,2,8
86807,"CDG4858","ZBAA","ZSYT","1",2,2334,2255,2336,"TON8B",20140518,1414,1416,2,5,18,5,12,20,54,2,8
86808,"CCA1145","ZBAA","ZBYN","36R",5,2233,2005,2329,"REN8BR",20140518,1353,1409,56,5,18,6,14,20,54,0,8
86809,"CES2418","ZBAA","ZLLL","36L",22,2236,2230,2316,"SOS8AL",20140518,1356,1396,40,5,18,6,14,20,54,0,8
86810,"CES2124","ZBAA","ZLIC","36L",22,2241,2145,2318,"SOS8AL",20140518,1361,1398,37,5,18,6,14,20,54,0,8
86811,"CSZ9832","ZBAA","ZGSZ","36R",3,2254,1905,2322,"REN8BR",20140518,1374,1402,28,5,18,6,14,20,54,0,8
86812,"ELY096","ZBAA","LLBG","36R",12,2220,2200,2311,"SOS8BR",20140518,1340,1391,51,5,18,7,15,20,54,4,8
86813,"CSN6128","ZBAA","ZYTL","1",22,2300,2300,2327,"TON8B",20140518,1380,1407,27,5,18,6,14,20,54,0,8
86814,"CSN3734","ZBAA","ZGSD","36L",21,2246,1555,2302,"REN8AL",20140518,1366,1382,16,5,18,7,15,20,54,4,8
86815,"CES2456","ZBAA","ZHHH","36L",22,2228,2235,2304,"REN8AL",20140518,1348,1384,36,5,18,7,15,20,54,4,8
86816,"BKID","ZBAA","VHHH","36L",14,2222,2200,2307,"REN8AL",20140518,1342,1387,45,5,18,7,15,20,54,4,8
86817,"CSN6140","ZBAA","ZYTL","36R",18,2236,2215,2302,"TON8AR",20140518,1356,1382,26,5,18,7,15,20,54,4,8
86818,"HAH101","ZBAA","ZBOW","36L",13,2228,2200,2310,"SOS8AL",20140518,1348,1390,42,5,18,7,15,20,54,4,8
86819,"CCA8209","ZBAA","ZHHH","36R",4,2211,2135,2255,"REN8BR",20140518,1331,1375,44,5,18,10,13,27,42,4,33
86820,"CES5176","ZBAA","ZSCN","36R",18,2234,2235,2256,"LAD8AR",20140518,1354,1376,22,5,18,10,13,27,42,4,33
86821,"CSN3154","ZBAA","ZGSZ","36L",22,2244,1800,2253,"REN8AL",20140518,1364,1373,9,5,18,10,13,27,42,4,33
86822,"CES5180","ZBAA","ZSNB","1",18,2241,2215,2259,"LAD8E",20140518,1361,1379,18,5,18,10,13,27,42,4,33
86823,"CES5300","ZBAA","ZBYN","36L",22,2226,2145,2300,"REN8AL",20140518,1346,1380,34,5,18,7,15,20,54,4,8
86824,"CDG1156","ZBAA","ZUCK","36R",2,2223,2220,2258,"SOS8BR",20140518,1343,1378,35,5,18,10,13,27,42,4,33
86825,"CSN3288","ZBAA","ZGKL","36L",22,2218,2210,2244,"REN8AL",20140518,1338,1364,26,5,18,8,14,27,42,8,33
86826,"HDA903","ZBAA","VHHH","36R",9,2216,1930,2242,"REN8BR",20140518,1336,1362,26,5,18,8,14,27,42,8,33
86827,"CES5162","ZBAA","ZSSS","36R",21,2224,2130,2245,"LAD8AR",20140518,1344,1365,21,5,18,10,13,27,42,4,33
86828,"CXA8148","ZBAA","ZGHA","36L",18,2224,2205,2247,"REN8AL",20140518,1344,1367,23,5,18,10,13,27,42,4,33
86829,"CCD8902","ZBAA","ZYTL","1",2,2244,2245,2249,"LAD8E",20140518,1364,1369,5,5,18,10,13,27,42,4,33
86830,"CES2120","ZBAA","ZLXY","36L",18,2225,2205,2250,"SOS8AL",20140518,1345,1370,25,5,18,10,13,27,42,4,33
86831,"CES5134","ZBAA","ZSWZ","36R",22,2220,2210,2251,"LAD8AR",20140518,1340,1371,31,5,18,10,13,27,42,4,33
86832,"CCA1331","ZBAA","ZHCC","36R",4,2147,2130,2239,"REN8BR",20140518,1307,1359,52,5,18,8,14,27,42,8,33
86833,"CSN6906","ZBAA","ZWWW","36L",22,2212,2200,2228,"SOS8AL",20140518,1332,1348,16,5,18,5,8,27,42,14,33
86834,"CES2145","ZBAA","ZSDY","36R",22,2143,2010,2227,"LAD8AR",20140518,1303,1347,44,5,18,5,8,27,42,14,33
86835,"CES5720","ZBAA","ZPPP","36L",21,2214,2135,2232,"SOS8AL",20140518,1334,1352,18,5,18,8,14,27,42,8,33
86836,"CDG4658","ZBAA","ZSQD","1",2,2215,2120,2232,"LAD8E",20140518,1335,1352,17,5,18,8,14,27,42,8,33
86837,"CES5196","ZBAA","ZSQD","36R",18,2146,2125,2229,"LAD8AR",20140518,1306,1349,43,5,18,5,8,27,42,14,33
86838,"CES5136","ZBAA","ZSYT","36R",18,2219,2215,2235,"LAD8AR",20140518,1339,1355,16,5,18,8,14,27,42,8,33
86839,"CSN6202","ZBAA","ZYHB","36R",21,2213,2215,2234,"YV8AR",20140518,1333,1354,21,5,18,8,14,27,42,8,33
86840,"CHH7705","ZBAA","ZGSZ","36L",25,2213,1445,2236,"REN8AL",20140518,1333,1356,23,5,18,8,14,27,42,8,33
86841,"CCA1708","ZBAA","ZSHC","1",1,2212,2155,2225,"LAD8E",20140518,1332,1345,13,5,18,5,8,27,42,14,33
86842,"CSH9106","ZBAA","ZSSS","18L",22,2140,2030,2202,"LAD41D",20140518,1300,1322,22,5,18,4,7,27,42,7,33
86843,"CES5182","ZBAA","ZSSS","18L",21,2202,2200,2209,"LAD41D",20140518,1322,1329,7,5,18,4,7,27,42,7,33
86844,"CES5128","ZBAA","ZSSS","18L",18,2143,2100,2204,"LAD41D",20140518,1303,1324,21,5,18,4,7,27,42,7,33
86845,"CSN3961","ZBAA","ZGSZ","36L",22,2157,1700,2225,"REN8AL",20140518,1317,1345,28,5,18,5,8,27,42,14,33
86846,"CSN3114","ZBAA","ZGGG","18R",18,2140,2130,2151,"REN8CR",20140518,1300,1311,11,5,18,9,7,42,35,3,32
86847,"CHH7809","ZBAA","ZGGG","18R",26,2143,1715,2156,"REN8CR",20140518,1303,1316,13,5,18,9,7,42,35,3,32
86848,"CES5172","ZBAA","ZSOF","18L",22,2131,2135,2154,"LAD41D",20140518,1291,1314,23,5,18,9,7,42,35,3,32
86849,"CCA4174","ZBAA","ZPPP","18L",3,2128,2120,2158,"SOS8DL",20140518,1288,1318,30,5,18,9,7,42,35,3,32
86850,"CXA8170","ZBAA","ZSAM","18L",22,2139,2115,2159,"LAD41D",20140518,1299,1319,20,5,18,9,7,42,35,3,32
86851,"CCA4140","ZBAA","ZUCK","18L",3,2128,2130,2201,"SOS8DL",20140518,1288,1321,33,5,18,4,7,27,42,7,33
86852,"KAL854","ZBAA","RKSI","18L",20,2128,2115,2146,"LAD41D",20140518,1288,1306,18,5,18,9,7,42,35,3,32
86853,"CES2454","ZBAA","ZHHH","18R",22,2114,2105,2138,"REN8CR",20140518,1274,1298,24,5,18,12,9,42,35,8,32
86854,"CCA1143","ZBAA","ZBDS","18L",2,2115,2110,2140,"SOS8DL",20140518,1275,1300,25,5,18,12,9,42,35,8,32
86855,"CCD8908","ZBAA","ZYTL","19",2,2130,2135,2145,"LAD61D",20140518,1290,1305,15,5,18,9,7,42,35,3,32
86856,"CCA983","ZBAA","KLAX","19",9,2119,2100,2142,"YV8E",20140518,1279,1302,23,5,18,12,9,42,35,8,32
86857,"CES2444","ZBAA","ZLXN","18R",22,2122,2115,2142,"SOS8CR",20140518,1282,1302,20,5,18,12,9,42,35,8,32
86858,"CHH7195","ZBAA","ZSFZ","18L",24,2125,2120,2142,"LAD41D",20140518,1285,1302,17,5,18,12,9,42,35,8,32
86859,"CHH7611","ZBAA","ZBCZ","18R",25,2127,2130,2145,"SOS8CR",20140518,1287,1305,18,5,18,9,7,42,35,3,32
86860,"CHH7995","ZBAA","VTBS","18R",26,2125,2025,2148,"REN8CR",20140518,1285,1308,23,5,18,9,7,42,35,3,32
86861,"CBJ5379","ZBAA","ZSQD","18L",25,2106,2110,2127,"LAD41D",20140518,1266,1287,21,5,18,10,7,42,35,12,32
86862,"CHH7282","ZBAA","ZJHK","18R",24,2101,2100,2129,"REN8CR",20140518,1261,1289,28,5,18,10,7,42,35,12,32
86863,"CSZ9802","ZBAA","ZGSZ","18L",3,2116,1630,2131,"REN8DL",20140518,1276,1291,15,5,18,12,9,42,35,8,32
86864,"CSN6110","ZBAA","ZYTX","19",21,2114,2110,2132,"CDY8D",20140518,1274,1292,18,5,18,12,9,42,35,8,32
86865,"DKH1254","ZBAA","ZSSS","18L",2,2105,2045,2130,"LAD41D",20140518,1265,1290,25,5,18,12,9,42,35,8,32
86866,"CHH7603","ZBAA","ZSSS","18L",24,2115,2100,2135,"LAD41D",20140518,1275,1295,20,5,18,12,9,42,35,8,32
86867,"CCA4118","ZBAA","ZUUU","18L",4,2058,2100,2136,"SOS8DL",20140518,1258,1296,38,5,18,12,9,42,35,8,32
86868,"CCA1525","ZBAA","ZSQD","18L",2,2044,2045,2122,"LAD41D",20140518,1244,1282,38,5,18,10,7,42,35,12,32
86869,"CHH7347","ZBAA","ZUUU","18R",26,2113,2105,2134,"SOS8CR",20140518,1273,1294,21,5,18,12,9,42,35,8,32
86870,"CCA1857","ZBAA","ZSSS","18L",1,2117,1930,2137,"LAD41D",20140518,1277,1297,20,5,18,12,9,42,35,8,32
86871,"CCA1853","ZBAA","ZSNB","19",2,2056,2010,2116,"LAD61D",20140518,1256,1276,20,5,18,10,7,42,35,12,32
86872,"CES2842","ZBAA","ZSNJ","18L",22,2101,1950,2113,"LAD41D",20140518,1261,1273,12,5,18,11,12,42,35,9,32
86873,"CCA1217","ZBAA","ZLIC","18L",3,2039,2040,2115,"SOS8DL",20140518,1239,1275,36,5,18,10,7,42,35,12,32
86874,"CAL518","ZBAA","RCTP","19",8,2111,2000,2120,"LAD61D",20140518,1271,1280,9,5,18,10,7,42,35,12,32
86875,"CSC8890","ZBAA","ZUUU","18L",3,2051,2030,2119,"SOS8DL",20140518,1251,1279,28,5,18,10,7,42,35,12,32
86876,"MGL224","ZBAA","ZMUB","19",7,2111,2110,2118,"YV8E",20140518,1271,1278,7,5,18,10,7,42,35,12,32
86877,"CCA1821","ZBAA","ZSFZ","18L",3,2041,2035,2117,"LAD41D",20140518,1241,1277,36,5,18,10,7,42,35,12,32
86878,"CHH7637","ZBAA","ZPPP","18R",25,2054,2050,2124,"SOS8CR",20140518,1254,1284,30,5,18,10,7,42,35,12,32
86879,"CCA1714","ZBAA","ZSHC","19",1,2038,2005,2109,"LAD61D",20140518,1238,1269,31,5,18,11,12,42,35,9,32
86880,"CCA1952","ZBAA","ZSWZ","19",2,2035,2035,2102,"LAD61D",20140518,1235,1262,27,5,18,11,12,42,35,9,32
86881,"CCA1107","ZBAA","ZBOW","18L",3,2026,2025,2103,"SOS8DL",20140518,1226,1263,37,5,18,11,12,42,35,9,32
86882,"CCA173","ZBAA","YSSY","19",7,2039,1650,2105,"LAD61D",20140518,1239,1265,26,5,18,11,12,42,35,9,32
86883,"CRK313","ZBAA","VHHH","18R",20,2041,2025,2109,"REN8CR",20140518,1241,1269,28,5,18,11,12,42,35,9,32
86884,"CES5126","ZBAA","ZSSS","18L",18,2051,2000,2106,"LAD41D",20140518,1251,1266,15,5,18,11,12,42,35,9,32
86885,"HDA975","ZBAA","VHHH","18L",12,2037,2030,2104,"REN8DL",20140518,1237,1264,27,5,18,11,12,42,35,9,32
86886,"CCA1205","ZBAA","ZLXY","18L",3,2034,2030,2111,"SOS8DL",20140518,1234,1271,37,5,18,11,12,42,35,9,32
86887,"CES5708","ZBAA","ZPPP","18R",22,2027,2035,2049,"SOS8CR",20140518,1227,1249,22,5,18,15,9,51,42,5,51
86888,"CES2312","ZBAA","ZYTL","18L",22,2016,1950,2050,"LAD41D",20140518,1216,1250,34,5,18,15,9,51,42,5,51
86889,"CCA1883","ZBAA","ZSPD","19",7,2027,2015,2055,"LAD61D",20140518,1227,1255,28,5,18,15,9,51,42,5,51
86890,"CCA1661","ZBAA","ZYCC","19",2,2036,2030,2053,"YV8E",20140518,1236,1253,17,5,18,15,9,51,42,5,51
86891,"CCA1589","ZBAA","ZSSS","19",1,2031,2030,2057,"LAD61D",20140518,1231,1257,26,5,18,15,9,51,42,5,51
86892,"CNM1101","ZBAA","ZBHH","18L",3,2017,2010,2055,"SOS8DL",20140518,1217,1255,38,5,18,15,9,51,42,5,51
86893,"CCA986","ZBAA","ZUCK","18L",9,2024,2015,2100,"SOS8DL",20140518,1224,1260,36,5,18,11,12,42,35,9,32
86894,"CES5704","ZBAA","ZSJG","18L",18,2033,2025,2059,"LAD41D",20140518,1233,1259,26,5,18,15,9,51,42,5,51
86895,"CSN3142","ZBAA","ZGHA","18R",21,2035,2035,2057,"REN8CR",20140518,1235,1257,22,5,18,15,9,51,42,5,51
86896,"CSN3100","ZBAA","ZGGG","18R",21,2034,1830,2103,"REN8CR",20140518,1234,1263,29,5,18,11,12,42,35,9,32
86897,"CCA4106","ZBAA","ZUUU","18L",4,2012,2000,2041,"SOS8DL",20140518,1212,1241,29,5,18,11,8,51,42,14,51
86898,"CCA1819","ZBAA","ZSNJ","19",1,2015,2015,2046,"LAD61D",20140518,1215,1246,31,5,18,15,9,51,42,5,51
86899,"CCA715","ZBAA","VYYY","18L",6,2013,1930,2049,"SOS8DL",20140518,1213,1249,36,5,18,15,9,51,42,5,51
86900,"CCA1895","ZBAA","ZGSZ","18L",2,2024,1730,2047,"REN8DL",20140518,1224,1247,23,5,18,15,9,51,42,5,51
86901,"CCA1801","ZBAA","ZSAM","19",4,2017,2010,2048,"LAD61D",20140518,1217,1248,31,5,18,15,9,51,42,5,51
86902,"CHH7175","ZBAA","ZBHH","18R",24,2023,2205,2046,"SOS8CR",20140518,1223,1246,23,5,18,15,9,51,42,5,51
86903,"CBJ5351","ZBAA","ZSHC","18L",25,2029,2020,2052,"LAD41D",20140518,1229,1252,23,5,18,15,9,51,42,5,51
86904,"CCA1710","ZBAA","ZSHC","19",1,2009,1900,2030,"LAD61D",20140518,1209,1230,21,5,18,11,8,51,42,14,51
86905,"CCA1639","ZBAA","ZYHB","19",2,2017,2015,2035,"YV8E",20140518,1217,1235,18,5,18,11,8,51,42,14,51
86906,"CBJ5625","ZBAA","ZBLA","19",25,2006,2005,2033,"YV8E",20140518,1206,1233,27,5,18,11,8,51,42,14,51
86907,"CXA8120","ZBAA","ZSFZ","18L",22,2008,2005,2034,"LAD41D",20140518,1208,1234,26,5,18,11,8,51,42,14,51
86908,"CHH496","ZBAA","ZLXY","18R",26,2018,2015,2040,"SOS8CR",20140518,1218,1240,22,5,18,11,8,51,42,14,51
86909,"CES5141","ZBAA","ZYHB","18L",22,2028,1950,2037,"YV8DL",20140518,1228,1237,9,5,18,11,8,51,42,14,51
86910,"CCA4166","ZBAA","ZUGY","18L",3,2009,2010,2039,"SOS8DL",20140518,1209,1239,30,5,18,11,8,51,42,14,51
86911,"CES5278","ZBAA","ZBYN","18R",22,2029,2025,2045,"REN8CR",20140518,1229,1245,16,5,18,15,9,51,42,5,51
86912,"CES5491","ZBAA","ZULZ","36L",22,1217,1205,1226,"SOS8AL",20140518,737,746,9,5,18,9,12,33,50,6,33
86913,"CCA1867","ZBAA","ZSFY","36R",5,1219,1230,1233,"REN8BR",20140518,739,753,14,5,18,6,14,33,50,9,33
86914,"KAL2852","ZBAA","RKSS","1",20,1211,1150,1230,"LAD8E",20140518,731,750,19,5,18,6,14,33,50,9,33
86915,"UAL888","ZBAA","KSFO","36R",9,1218,1200,1229,"LAD8AR",20140518,738,749,11,5,18,9,12,33,50,6,33
86916,"CCA1223","ZBAA","ZLXY","36R",6,1226,1225,1237,"SOS8BR",20140518,746,757,11,5,18,6,14,33,50,9,33
86917,"CRK337","ZBAA","VHHH","36L",20,1218,1210,1239,"REN8AL",20140518,738,759,21,5,18,6,14,33,50,9,33
86918,"CCA1813","ZBAA","ZSWZ","1",5,1209,1215,1215,"LAD8E",20140518,729,735,6,5,18,9,12,33,50,6,33
86919,"CES5110","ZBAA","ZSSS","36R",21,1200,1200,1215,"LAD8AR",20140518,720,735,15,5,18,9,12,33,50,6,33
86920,"CCA4114","ZBAA","ZUUU","36R",1,1202,1200,1213,"SOS8BR",20140518,722,733,11,5,18,12,9,33,50,10,33
86921,"AUA64","ZBAA","LOWW","1",9,1208,1125,1219,"YV8C",20140518,728,739,11,5,18,9,12,33,50,6,33
86922,"CQH8992","ZBAA","ZSPD","36R",24,1159,1200,1218,"LAD8AR",20140518,719,738,19,5,18,9,12,33,50,6,33
86923,"CCA1889","ZBAA","ZSWX","1",2,1220,1220,1225,"LAD8E",20140518,740,745,5,5,18,9,12,33,50,6,33
86924,"CXA8116","ZBAA","ZSFZ","36R",21,1210,1125,1222,"LAD8AR",20140518,730,742,12,5,18,9,12,33,50,6,33
86925,"CCA4172","ZBAA","ZPPP","36R",4,1211,1210,1223,"SOS8BR",20140518,731,743,12,5,18,9,12,33,50,6,33
86926,"CSN6146","ZBAA","ZYCC","36R",18,1150,1145,1206,"YV8AR",20140518,710,726,16,5,18,12,9,33,50,10,33
86927,"CCA4162","ZBAA","ZUGY","36R",3,1149,1150,1208,"SOS8BR",20140518,709,728,19,5,18,12,9,33,50,10,33
86928,"CSN3278","ZBAA","ZGNN","36L",21,1200,1200,1208,"REN8AL",20140518,720,728,8,5,18,12,9,33,50,10,33
86929,"CCA1649","ZBAA","ZYCC","1",2,1200,1205,1207,"YV8C",20140518,720,727,7,5,18,12,9,33,50,10,33
86930,"CSN3112","ZBAA","ZGGG","36R",13,1143,1130,1209,"REN8BR",20140518,703,729,26,5,18,12,9,33,50,10,33
86931,"CCA1704","ZBAA","ZSHC","1",1,1200,1200,1212,"LAD8E",20140518,720,732,12,5,18,12,9,33,50,10,33
86932,"CES2449","ZBAA","ZYTL","1",22,1142,1150,1213,"LAD8E",20140518,702,733,31,5,18,12,9,33,50,10,33
86933,"CCD8904","ZBAA","ZYTL","1",5,1149,1145,1204,"LAD8E",20140518,709,724,15,5,18,12,9,33,50,10,33
86934,"CSN3688","ZBAA","ZUGY","36L",22,1146,1145,1153,"SOS8AL",20140518,706,713,7,5,18,12,11,40,45,9,40
86935,"CCA1859","ZBAA","ZGZH","36R",3,1141,1145,1157,"REN8BR",20140518,701,717,16,5,18,12,11,40,45,9,40
86936,"CCA1237","ZBAA","ZBYC","36R",4,1148,1145,1158,"SOS8BR",20140518,708,718,10,5,18,12,11,40,45,9,40
86937,"CCA1511","ZBAA","ZSCN","1",2,1143,1140,1201,"LAD8E",20140518,703,721,18,5,18,12,9,33,50,10,33
86938,"CCA1881","ZBAA","ZGBH","36R",3,1147,1145,1203,"REN8BR",20140518,707,723,16,5,18,12,9,33,50,10,33
86939,"CSN3282","ZBAA","ZGKL","36L",22,1154,1155,1201,"REN8AL",20140518,714,721,7,5,18,12,9,33,50,10,33
86940,"CCA1833","ZBAA","ZSAM","36R",5,1143,1140,1153,"LAD8AR",20140518,703,713,10,5,18,12,11,40,45,9,40
86941,"CCA1545","ZBAA","ZSYT","1",2,1130,1130,1151,"LAD8E",20140518,690,711,21,5,18,12,11,40,45,9,40
86942,"CCA1485","ZBAA","ZGNN","36R",3,1140,1140,1150,"REN8BR",20140518,700,710,10,5,18,12,11,40,45,9,40
86943,"CCA1591","ZBAA","ZSYN","1",5,1136,1135,1155,"LAD8E",20140518,696,715,19,5,18,12,11,40,45,9,40
86944,"CSN6216","ZBAA","ZYDQ","36R",22,1137,1140,1155,"YV8AR",20140518,697,715,18,5,18,12,11,40,45,9,40
86945,"CHH7279","ZBAA","ZJSY","36L",24,1133,1135,1148,"REN8AL",20140518,693,708,15,5,18,12,11,40,45,9,40
86946,"CSN3192","ZBAA","ZGSZ","36R",21,1122,1120,1136,"REN8BR",20140518,682,696,14,5,18,10,14,40,45,13,40
86947,"CCA1347","ZBAA","ZGOW","1",2,1125,1125,1141,"LAD8E",20140518,685,701,16,5,18,10,14,40,45,13,40
86948,"CCA1475","ZBAA","ZHHH","36R",6,1124,1125,1140,"REN8BR",20140518,684,700,16,5,18,10,14,40,45,13,40
86949,"CCA4130","ZBAA","ZUCK","36R",4,1130,1130,1142,"SOS8BR",20140518,690,702,12,5,18,10,14,40,45,13,40
86950,"CCA1557","ZBAA","ZSSS","1",1,1136,1130,1144,"LAD8E",20140518,696,704,8,5,18,10,14,40,45,13,40
86951,"CCA1213","ZBAA","ZLIC","36R",3,1135,1100,1143,"SOS8BR",20140518,695,703,8,5,18,10,14,40,45,13,40
86952,"BAW38","ZBAA","EGLL","1",8,1120,1115,1146,"YV8C",20140518,680,706,26,5,18,12,11,40,45,9,40
86953,"CES2412","ZBAA","ZLLL","36L",18,1128,1120,1145,"SOS8AL",20140518,688,705,17,5,18,12,11,40,45,9,40
86954,"CES5170","ZBAA","ZSOF","36R",18,1122,1120,1145,"LAD8AR",20140518,682,705,23,5,18,12,11,40,45,9,40
86955,"CES2452","ZBAA","ZHHH","36L",22,1127,1130,1134,"REN8AL",20140518,687,694,7,5,18,10,14,40,45,13,40
86956,"KAL880","ZBAA","RKPC","1",21,1102,1050,1123,"LAD8E",20140518,662,683,21,5,18,7,12,40,45,10,40
86957,"CES5174","ZBAA","ZSCN","36R",22,1058,1035,1125,"LAD8AR",20140518,658,685,27,5,18,7,12,40,45,10,40
86958,"CSC8882","ZBAA","ZUUU","36R",4,1115,1120,1129,"SOS8BR",20140518,675,689,14,5,18,7,12,40,45,10,40
86959,"CQN2329","ZBAA","ZUCK","36L",22,1123,1125,1132,"SOS8AL",20140518,683,692,9,5,18,10,14,40,45,13,40
86960,"CCA131","ZBAA","RKSI","1",5,1117,1105,1130,"LAD8E",20140518,677,690,13,5,18,10,14,40,45,13,40
86961,"KLM898","ZBAA","EHAM","36R",20,1114,1055,1132,"YV8AR",20140518,674,692,18,5,18,10,14,40,45,13,40
86962,"CES5108","ZBAA","ZSSS","36R",21,1059,1100,1121,"LAD8AR",20140518,659,681,22,5,18,7,12,40,45,10,40
86963,"CCA1702","ZBAA","ZSHC","1",1,1102,1100,1111,"LAD8E",20140518,662,671,9,5,18,11,8,40,45,8,40
86964,"CSN3124","ZBAA","ZGHA","36L",21,1101,1100,1113,"REN8AL",20140518,661,673,12,5,18,11,8,40,45,8,40
86965,"CES5132","ZBAA","ZSHC","36R",18,1056,1055,1110,"LAD8AR",20140518,656,670,14,5,18,11,8,40,45,8,40
86966,"CCA1315","ZBAA","ZGGG","36R",4,1102,1100,1115,"REN8BR",20140518,662,675,13,5,18,7,12,40,45,10,40
86967,"CCA4102","ZBAA","ZUUU","36R",3,1102,1100,1114,"SOS8BR",20140518,662,674,12,5,18,11,8,40,45,8,40
86968,"CSN6152","ZBAA","ZYYJ","36R",18,1054,1045,1118,"CDY8AR",20140518,654,678,24,5,18,7,12,40,45,10,40
86969,"AAR3325","ZBAA","RKSS","1",9,1106,1110,1119,"LAD8E",20140518,666,679,13,5,18,7,12,40,45,10,40
